Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2022-03-30,Sp,,,57,8,,,,,,,,,,,8.1
Lower Granite,2022-03-31,Sp,,,49,14,,,,,,,,,,,8.2
Lower Granite,2022-04-01,Sp,1,,41,16,,,,,,,,,,,8.1
Lower Granite,2022-04-02,Sp,,1,28,13,,,,,,,,,,,8.2
Lower Granite,2022-04-03,Sp,,1,35,19,,,,,,,,,,,8
Lower Granite,2022-04-04,Sp,,,24,15,,,,,,,,,,,7.7
Lower Granite,2022-04-05,Sp,,,20,8,,,,,,,,,,,7.5
Lower Granite,2022-04-06,Sp,,,24,11,,,,,,,,,,,7.6
Lower Granite,2022-04-07,Sp,,,24,14,,,,,,,,,,,7.8
Lower Granite,2022-04-08,Sp,2,,31,15,,,,,,,,,,,7.9
Lower Granite,2022-04-09,Sp,1,,25,15,,,,,,,,,,,7.8
Lower Granite,2022-04-10,Sp,1,1,17,5,,,,,,,,,,,7.7
Lower Granite,2022-04-11,Sp,2,,20,8,,,,,,,,,,,7.6
Lower Granite,2022-04-12,Sp,,,13,8,,,,,,,,,,,7.9
Lower Granite,2022-04-13,Sp,,,13,6,,,,,,,,,,,7.9
Lower Granite,2022-04-14,Sp,4,,16,6,,,,,,,,,,,7.8
Lower Granite,2022-04-15,Sp,4,,13,4,,,,,,,,,,,7.4
Lower Granite,2022-04-16,Sp,9,,6,1,,,,,,,,,,,7.1
Lower Granite,2022-04-17,Sp,16,-1,5,2,,,,,,,,,,,6.8
Lower Granite,2022-04-18,Sp,6,1,8,2,,,,,,,,,,,6.9
Lower Granite,2022-04-19,Sp,10,,4,3,,,,,,,,,,,6.8
Lower Granite,2022-04-20,Sp,7,,6,4,,,,,,,,,,,6.9
Lower Granite,2022-04-21,Sp,2,,3,2,,,,,,,,,,,7
Lower Granite,2022-04-22,Sp,9,1,4,1,,,,,,,,,,,7.3
Lower Granite,2022-04-23,Sp,9,,2,1,,,,,,,,,,,7.7
Lower Granite,2022-04-24,Sp,9,3,5,2,,,,,,,,,,,8.7
Lower Granite,2022-04-25,Sp,20,,12,7,,,,,,,,,,,9.1
Lower Granite,2022-04-26,Sp,20,,4,,,,,,,,,,,,9.2
Lower Granite,2022-04-27,Sp,27,,10,6,,,,,,,,,,,9.6
Lower Granite,2022-04-28,Sp,14,,7,5,,,,,,,,,,,10.1
Lower Granite,2022-04-29,Sp,17,,4,1,,,,,,,,,,,10.2
Lower Granite,2022-04-30,Sp,35,1,10,6,,,,,,,,,,,10.5
Lower Granite,2022-05-01,Sp,34,,5,2,,,,,,,,,,,10
Lower Granite,2022-05-02,Sp,26,1,8,7,,,,,,,,,,,9.8
Lower Granite,2022-05-03,Sp,51,3,4,3,,,,,,,,,,,9.9
Lower Granite,2022-05-04,Sp,70,,9,7,,,,,,,,,,,10.1
Lower Granite,2022-05-05,Sp,114,3,6,5,,,,,,,,,,,10.1
Lower Granite,2022-05-06,Sp,451,1,4,2,,,,,,,,,,,10.2
Lower Granite,2022-05-07,Sp,356,3,,,,,,,,,,,,,10.4
Lower Granite,2022-05-08,Sp,1417,31,4,2,,,,,,,,,,,10.5
Lower Granite,2022-05-09,Sp,1127,8,2,1,,,,,,,,,,,9.8
Lower Granite,2022-05-10,Sp,3369,56,4,1,,,,,,,,,,,9.1
Lower Granite,2022-05-11,Sp,2433,54,6,4,,,,,,,,,,,8.9
Lower Granite,2022-05-12,Sp,2873,79,11,6,,,,,,,,,,,9
Lower Granite,2022-05-13,Sp,3552,87,4,3,,,,,,,,,,,9.1
Lower Granite,2022-05-14,Sp,2216,80,7,4,,,,,,,,,,,9.5
Lower Granite,2022-05-15,Sp,2529,117,4,4,,,,,,,,,,,10.2
Lower Granite,2022-05-16,Sp,2541,112,3,2,,,,,,,,,,,10.6
Lower Granite,2022-05-17,Sp,1975,127,2,2,,,,,,,,,,,11
Lower Granite,2022-05-18,Sp,1513,117,3,2,,,,,,,,,,,11.6
Lower Granite,2022-05-19,Sp,2274,147,3,1,,,,,,,,,,,11.5
Lower Granite,2022-05-20,Sp,2678,239,3,3,,,,,,,,,,,10.8
Lower Granite,2022-05-21,Sp,1619,159,1,1,,,,,,,,,,,10.1
Lower Granite,2022-05-22,Sp,2761,200,1,,,,,,,,,,,,9.9
Lower Granite,2022-05-23,Sp,1973,302,1,,,,,,,,,,,,10.1
Lower Granite,2022-05-24,Sp,2438,453,1,,,,,,,,,,,,10.3
Lower Granite,2022-05-25,Sp,1355,371,2,3,,,,,,,,,,,10.5
Lower Granite,2022-05-26,Sp,947,392,,,,,,,,,,,,,11
Lower Granite,2022-05-27,Sp,2134,540,3,3,,,,,,,,,,,11.6
Lower Granite,2022-05-28,Sp,1078,500,,,,,,,,,,,,,12.3
Lower Granite,2022-05-29,Sp,623,297,,,,,,,,,,,,,11.8
Lower Granite,2022-05-30,Sp,1196,445,,,,,,,,,,,,,10.8
Lower Granite,2022-05-31,Sp,593,304,,,,,,,,,,,,,10.1
Lower Granite,2022-06-01,Sp,465,230,,,,,,,,,,,,,9.7
Lower Granite,2022-06-02,Sp,1120,449,,,,,,,,,,,,,10.5
Lower Granite,2022-06-03,Sp,1304,422,,,,,,,,,,,,,11.4
Lower Granite,2022-06-04,Sp,652,290,,,,,,,,,,1,,,12.1
Lower Granite,2022-06-05,Sp,582,206,,,,,,,,,,,,,12.1
Lower Granite,2022-06-06,Sp,539,178,,,,,,,,,,,,,11.5
Lower Granite,2022-06-07,Sp,522,148,,,,,,,,,,,,,11.4
Lower Granite,2022-06-08,Sp,785,200,,,,,,,,,,,,,11.6
Lower Granite,2022-06-09,Sp,992,209,,,,,,,,,,,,,12.1
Lower Granite,2022-06-10,Sp,648,190,1,1,,,,,,,,,,,12.4
Lower Granite,2022-06-11,Sp,437,147,1,1,,,,,,,,,,,12.5
Lower Granite,2022-06-12,Sp,349,73,,,,,,,,,,,,,12
Lower Granite,2022-06-13,Sp,183,56,,,,,,,,,,,,,11.6
Lower Granite,2022-06-14,Sp,43,12,,,,,,,,,,,,,10.9
Lower Granite,2022-06-15,Sp,132,57,,,,,,,,,,,,,10.7
Lower Granite,2022-06-16,Sp,454,145,,,,,,,,,,,,,11
Lower Granite,2022-06-17,Sp,164,81,2,,,,,,,,,,,,11.9
Lower Granite,2022-06-18,Su,306,95,,,,,,,,,,,,,12.7
Lower Granite,2022-06-19,Su,477,176,,,,,,,,,,,,,13
Lower Granite,2022-06-20,Su,464,123,,,,,,,,,,,,,12.8
Lower Granite,2022-06-21,Su,1415,210,,,,,,,,,,,,,12.9
Lower Granite,2022-06-22,Su,998,228,,,,,,,,,,,,,12.9
Lower Granite,2022-06-23,Su,1486,329,4,2,1,,,,,,,,,,13.3
Lower Granite,2022-06-24,Su,2008,367,,,,,,,,,,,,,13.9
Lower Granite,2022-06-25,Su,2061,506,1,,,,,,,,,1,,,14.5
Lower Granite,2022-06-26,Su,796,328,9,7,,,,,,,,,,,14.7
Lower Granite,2022-06-27,Su,536,256,6,1,,,,,,,,2,,,14.8
Lower Granite,2022-06-28,Su,1000,324,7,2,1,,,,,,,,,,15
Lower Granite,2022-06-29,Su,849,236,10,3,2,,,,1,,1,1,,,15.6
Lower Granite,2022-06-30,Su,757,170,15,9,2,,,12,,,,1,,,16.2
Lower Granite,2022-07-01,Su,715,196,13,7,,,,25,,,,,,,16.4
Lower Granite,2022-07-02,Su,549,120,12,2,8,,,22,,,,,,,16.5
Lower Granite,2022-07-03,Su,552,145,12,3,20,,,33,,,,,,,16.6
Lower Granite,2022-07-04,Su,352,147,19,6,13,,,58,,,,,,,16.7
Lower Granite,2022-07-05,Su,284,137,16,9,50,,,23,,,,1,,,17
Lower Granite,2022-07-06,Su,418,176,21,10,47,,,33,,,,,,,17
Lower Granite,2022-07-07,Su,464,170,14,3,97,,,99,,,,,,,16.9
Lower Granite,2022-07-08,Su,304,154,38,13,74,,,38,,,,,,,17.2
Lower Granite,2022-07-09,Su,325,128,37,14,128,,,54,,-1,-1,,,,17.7
Lower Granite,2022-07-10,Su,271,65,53,15,141,,,85,,,,,,,18
Lower Granite,2022-07-11,Su,270,61,43,21,134,,,191,,-2,-2,,,,18.7
Lower Granite,2022-07-12,Su,202,48,57,20,217,,,424,,,,,,,19
Lower Granite,2022-07-13,Su,110,28,48,15,121,,,164,,,,,,,18.8
Lower Granite,2022-07-14,Su,153,28,78,29,168,,,118,,,,,,,18.5
Lower Granite,2022-07-15,Su,124,56,65,18,126,,,262,1,,1,,,,18.7
Lower Granite,2022-07-16,Su,96,41,78,38,99,,,282,1,5,6,,,,18.9
Lower Granite,2022-07-17,Su,89,41,62,22,86,,,244,,1,1,,,,18.9
Lower Granite,2022-07-18,Su,142,56,62,34,100,,,234,1,,1,,,,18.8
Lower Granite,2022-07-19,Su,79,38,99,50,78,,,678,,1,1,,,,19.4
Lower Granite,2022-07-20,Su,107,25,96,39,77,,,582,,,,,,,19.5
Lower Granite,2022-07-21,Su,82,30,109,44,70,,,312,1,2,3,,,,19.5
Lower Granite,2022-07-22,Su,76,14,133,50,48,,,339,,5,5,,,,19.3
Lower Granite,2022-07-23,Su,123,28,170,79,33,,,496,,3,3,,,,19.1
Lower Granite,2022-07-24,Su,76,12,127,47,29,,,354,1,5,6,,,,19.2
Lower Granite,2022-07-25,Su,61,19,97,45,32,,,245,,3,3,,,,18.9
Lower Granite,2022-07-26,Su,54,19,125,38,19,,,181,,7,7,,,,19
Lower Granite,2022-07-27,Su,63,14,122,57,12,,,202,2,3,5,,,,19
Lower Granite,2022-07-28,Su,23,9,79,35,8,,,124,2,5,7,,,,19.1
Lower Granite,2022-07-29,Su,29,8,93,42,11,,,163,,9,9,,,,19.2
Lower Granite,2022-07-30,Su,26,5,119,50,2,,,134,2,10,12,,,,19.3
Lower Granite,2022-07-31,Su,20,2,97,38,5,,,72,2,10,12,,,,19.4
Lower Granite,2022-08-01,Su,11,4,52,21,3,,,75,1,4,5,,,,19.5
Lower Granite,2022-08-02,Su,28,5,83,36,4,,,68,1,14,15,,,,19
Lower Granite,2022-08-03,Su,25,6,121,44,1,,,104,,7,7,,,,19.1
Lower Granite,2022-08-04,Su,46,19,139,75,2,,,84,1,14,15,,,,18.7
Lower Granite,2022-08-05,Su,55,19,187,91,,,,49,3,19,22,,,,18.9
Lower Granite,2022-08-06,Su,49,9,184,76,3,,,64,2,13,15,,,,19.3
Lower Granite,2022-08-07,Su,34,16,184,87,,,,48,5,25,30,,,,19.8
Lower Granite,2022-08-08,Su,65,12,133,61,1,,,20,4,15,19,,,,20
Lower Granite,2022-08-09,Su,51,10,85,47,2,,,28,2,17,19,,,,19.5
Lower Granite,2022-08-10,Su,23,6,76,37,1,,,37,2,7,9,,,,19.1
Lower Granite,2022-08-11,Su,33,3,110,54,,,,96,,10,10,,,,18.8
Lower Granite,2022-08-12,Su,63,9,121,69,,,,59,,8,8,,,,18.7
Lower Granite,2022-08-13,Su,78,4,72,35,1,1,,67,,15,15,,,,18.3
Lower Granite,2022-08-14,Su,145,12,144,52,1,,,24,1,10,11,,,,18.8
Lower Granite,2022-08-15,Su,117,28,128,46,1,,,51,5,14,19,,,,19.5
Lower Granite,2022-08-16,Su,146,24,130,61,,,,10,19,40,59,,,,19.6
Lower Granite,2022-08-17,Su,116,11,121,52,,,,28,9,28,37,,,,19.9
Lower Granite,2022-08-18,Fa,155,24,111,61,,,,13,11,35,46,,,,20
Lower Granite,2022-08-19,Fa,179,7,145,75,,,,11,4,32,36,,,,19.8
Lower Granite,2022-08-20,Fa,118,12,142,46,,,,8,4,30,34,,,,19.4
Lower Granite,2022-08-21,Fa,180,28,81,39,,,,18,4,21,25,,,,19.2
Lower Granite,2022-08-22,Fa,383,29,76,35,1,,,8,5,18,23,,,,19.7
Lower Granite,2022-08-23,Fa,434,39,74,30,1,,,9,5,21,26,,,,19.7
Lower Granite,2022-08-24,Fa,518,46,88,49,1,,,3,1,18,19,,,,19.7
Lower Granite,2022-08-25,Fa,647,58,121,52,1,,,7,,15,15,,,,19.9
Lower Granite,2022-08-26,Fa,445,60,125,41,,,,8,1,20,21,,,,19.8
Lower Granite,2022-08-27,Fa,287,41,162,65,,,,2,9,34,43,,,,19.3
Lower Granite,2022-08-28,Fa,505,101,265,94,,,,2,2,18,20,,,,19.1
Lower Granite,2022-08-29,Fa,317,59,133,39,,,,,4,14,18,,,,20
Lower Granite,2022-08-30,Fa,693,105,121,40,,,,3,,27,27,,,,20.8
Lower Granite,2022-08-31,Fa,421,93,161,76,1,,,,6,44,50,,,,21
Lower Granite,2022-09-01,Fa,411,63,204,73,,2,,,15,61,76,,,,20.5
Lower Granite,2022-09-02,Fa,453,22,124,45,,1,,,5,24,29,,,,20.4
Lower Granite,2022-09-03,Fa,628,33,98,30,1,1,1,,4,30,34,,,,20.8
Lower Granite,2022-09-04,Fa,745,30,83,35,1,,1,,4,29,33,,,,20.6
Lower Granite,2022-09-05,Fa,1590,83,168,56,,,,,14,37,51,,,,20.5
Lower Granite,2022-09-06,Fa,1515,415,199,62,,,,,7,38,45,,,,20.3
Lower Granite,2022-09-07,Fa,1132,316,212,55,,,,,7,40,47,,,,
Lower Granite,2022-09-08,Fa,1428,425,291,99,1,,,,2,30,32,,,,
Lower Granite,2022-09-09,Fa,1342,179,326,82,,,,,3,19,22,,,,
Lower Granite,2022-09-10,Fa,1161,121,282,80,,,1,,2,15,17,,,,
Lower Granite,2022-09-11,Fa,1317,156,366,97,,,1,,1,16,17,,,,
Lower Granite,2022-09-12,Fa,1768,202,344,79,,,,,,11,11,,,,
Lower Granite,2022-09-13,Fa,2256,250,504,133,,2,4,,,32,32,,,,
Lower Granite,2022-09-14,Fa,1472,259,518,136,,1,,,,16,16,,,,
Lower Granite,2022-09-15,Fa,1797,263,593,138,,,1,,,19,19,,,,
Lower Granite,2022-09-16,Fa,1247,339,730,194,,5,,,5,12,17,,,,
Lower Granite,2022-09-17,Fa,2101,382,1590,336,,4,3,,2,7,9,,,,
Lower Granite,2022-09-18,Fa,1672,203,1055,215,,4,2,,,13,13,,,,
Lower Granite,2022-09-19,Fa,1056,243,905,189,,12,2,,4,3,7,,,,
Lower Granite,2022-09-20,Fa,1489,203,960,190,,16,3,,,11,11,,,,
Lower Granite,2022-09-21,Fa,1455,228,1259,305,,50,15,,1,12,13,,,,
Lower Granite,2022-09-22,Fa,984,202,1501,339,,51,8,,2,21,23,,,,
Lower Granite,2022-09-23,Fa,1126,289,1782,377,,78,14,,5,3,8,,,,
Lower Granite,2022-09-24,Fa,493,116,891,197,,41,,,1,10,11,,,,
Lower Granite,2022-09-25,Fa,797,161,1329,287,,77,9,,1,10,11,,,,
Lower Granite,2022-09-26,Fa,687,174,1567,342,,105,15,,,8,8,,,,
Lower Granite,2022-09-27,Fa,683,228,1674,341,,217,24,,,7,7,,,,
Lower Granite,2022-09-28,Fa,643,224,1209,254,,475,44,,3,9,12,,,,
Lower Granite,2022-09-29,Fa,822,92,1492,405,,246,30,,,4,4,,,,
Lower Granite,2022-09-30,Fa,306,93,804,173,,207,15,,,5,5,,,,
Lower Granite,2022-10-01,Fa,399,104,2065,404,,199,18,,1,,1,,,,
Lower Granite,2022-10-02,Fa,571,189,3031,620,,335,49,,2,,2,,,,
Lower Granite,2022-10-03,Fa,390,131,2220,453,,408,16,,1,,1,,,,
Lower Granite,2022-10-04,Fa,330,125,2717,615,,429,37,,1,,1,,,,
Lower Granite,2022-10-05,Fa,263,114,1641,353,,355,32,,,,,,,,
Lower Granite,2022-10-06,Fa,314,84,1922,385,,445,35,,,,,,,,
Lower Granite,2022-10-07,Fa,231,119,1536,282,,367,18,,,,,,,,
Lower Granite,2022-10-08,Fa,208,123,1311,278,,274,30,,,,,,,,
Lower Granite,2022-10-09,Fa,245,100,1618,368,,281,15,,2,,2,,,,
Lower Granite,2022-10-10,Fa,172,76,1396,307,,326,19,,,,,,,,
Lower Granite,2022-10-11,Fa,226,77,2226,502,,479,44,,,,,,,,
Lower Granite,2022-10-12,Fa,114,75,1301,305,,301,15,,-1,,-1,,,,
Lower Granite,2022-10-13,Fa,133,50,1076,272,,307,16,,,,,,,,
Lower Granite,2022-10-14,Fa,236,42,1056,267,,337,25,,,,,,,,
Lower Granite,2022-10-15,Fa,270,33,1034,296,,261,16,,-1,,-1,,,,
Lower Granite,2022-10-16,Fa,245,43,1280,349,,268,13,,,,,,,,
Lower Granite,2022-10-17,Fa,111,43,993,238,,270,17,,,,,,,,
Lower Granite,2022-10-18,Fa,67,50,833,172,,291,23,,,,,,,,
Lower Granite,2022-10-19,Fa,76,42,714,167,,271,20,,,,,,,,
Lower Granite,2022-10-20,Fa,85,49,843,198,,468,27,,,,,,,,
Lower Granite,2022-10-21,Fa,100,23,806,187,,461,22,,,,,,,,
Lower Granite,2022-10-22,Fa,105,22,570,166,,455,28,,,,,,,,
Lower Granite,2022-10-23,Fa,78,15,749,204,,480,19,,,,,,,,
Lower Granite,2022-10-24,Fa,80,32,668,182,,346,10,,,,,,,,
Lower Granite,2022-10-25,Fa,96,33,864,224,,514,42,,,,,,,,
Lower Granite,2022-10-26,Fa,71,11,679,191,,342,14,,,,,,,,
Lower Granite,2022-10-27,Fa,90,14,792,189,,444,22,,,,,,,,
Lower Granite,2022-10-28,Fa,100,51,617,172,,416,41,,,,,,,,
Lower Granite,2022-10-29,Fa,168,31,589,162,,501,25,,,,,,,,
Lower Granite,2022-10-30,Fa,167,33,598,188,,755,25,,,,,,,,
Lower Granite,2022-10-31,Fa,250,49,724,229,,1336,51,,,,,,,,
Lower Granite,2022-11-01,Fa,36,15,538,100,,1224,38,,,,,,,,
Lower Granite,2022-11-02,Fa,27,9,395,76,,924,16,,,,,,,,
Lower Granite,2022-11-03,Fa,36,8,421,109,,522,36,,,,,,,,
Lower Granite,2022-11-04,Fa,23,6,246,57,,399,18,,,,,,,,
Lower Granite,2022-11-05,Fa,23,6,405,106,,471,48,,,,,,,,
Lower Granite,2022-11-06,Fa,40,14,241,31,,233,48,,,,,,,,
Lower Granite,2022-11-07,Fa,29,13,190,32,,148,27,,,,,,,,
Lower Granite,2022-11-08,Fa,27,2,153,36,,150,15,,,,,,,,
Lower Granite,2022-11-09,Fa,25,4,166,20,,138,13,,,,,,,,
Lower Granite,2022-11-10,Fa,11,5,132,26,,112,18,,,,,,,,
Lower Granite,2022-11-11,Fa,5,7,124,35,,66,19,,,,,,,,
Lower Granite,2022-11-12,Fa,18,5,101,24,,56,20,,,,,,,,
Lower Granite,2022-11-13,Fa,3,2,131,32,,94,16,,,,,,,,
Lower Granite,2022-11-14,Fa,1,,63,14,,63,19,,,,,,,,
Lower Granite,2022-11-15,Fa,1,2,88,19,,67,-2,,,,,,,,
Lower Granite,2022-11-16,Fa,-3,1,98,16,,73,4,,,,,,,,
Lower Granite,2022-11-17,Fa,1,,66,15,,69,8,,,,,,,,
Lower Granite,2022-11-18,Fa,3,,100,28,,50,5,,,,,,,,
Lower Granite,2022-11-19,Fa,7,2,291,81,,26,25,,,,,,,,
Lower Granite,2022-11-20,Fa,2,,144,34,,23,5,,,,,,,,
Lower Granite,2022-11-21,Fa,1,,49,18,,4,2,,,,,,,,
Lower Granite,2022-11-22,Fa,,,49,19,,5,,,,,,,,,
Lower Granite,2022-11-23,Fa,3,,74,28,,9,,,,,,,,,
Lower Granite,2022-11-24,Fa,,-1,86,32,,7,1,,,,,,,,
Lower Granite,2022-11-25,Fa,,,64,28,,2,2,,,,,,,,
Lower Granite,2022-11-26,Fa,1,,56,21,,2,2,,,,,,,,
Lower Granite,2022-11-27,Fa,1,,34,14,,,,,,,,,,,
Lower Granite,2022-11-28,Fa,,,39,11,,2,1,,,,,,,,
Lower Granite,2022-11-29,Fa,,,37,13,,,,,,,,,,,
Lower Granite,2022-11-30,Fa,,,25,8,,,,,,,,,,,
Lower Granite,2022-12-01,Fa,,,9,6,,,,,,,,,,,
Lower Granite,2022-12-02,Fa,,,3,,,,,,,,,,,,
Lower Granite,2022-12-03,Fa,,,11,6,,,,,,,,,,,
Lower Granite,2022-12-04,Fa,,,28,11,,1,1,,,,,,,,
Lower Granite,2022-12-05,Fa,,,17,6,,,1,,,,,,,,
Lower Granite,2022-12-06,Fa,1,,5,2,,,1,,,,,,,,
Lower Granite,2022-12-07,Fa,,,14,8,,,,,,,,,,,
Lower Granite,2022-12-08,Fa,,,6,,,,,,,,,,,,
Lower Granite,2022-12-09,Fa,,,18,5,,,,,,,,,,,
Lower Granite,2022-12-10,Fa,,,5,1,,,,,,,,,,,
Lower Granite,2022-12-11,Fa,,,26,7,,,,,,,,,,,
Lower Granite,2022-12-12,Fa,,,10,4,,,,,,,,,,,
Lower Granite,2022-12-13,Fa,,,1,,,,,,,,,,,,
Lower Granite,2022-12-14,Fa,,,,,,,,,,,,,,,
Lower Granite,2022-12-15,Fa,,,5,1,,1,,,,,,,,,
Lower Granite,2022-12-16,,,,6,3,,-1,,,,,,,,,
Lower Granite,2022-12-17,,,,1,,,,,,,,,,,,
Lower Granite,2022-12-18,,,,4,2,,,,,,,,,,,
Lower Granite,2022-12-19,,,,1,1,,,,,,,,,,,
Lower Granite,2022-12-20,,1,,6,3,,,,,,,,,,,
Lower Granite,2022-12-21,,,,13,4,,,,,,,,,,,
Lower Granite,2022-12-22,,,,5,2,,,,,,,,,,,
Lower Granite,2022-12-23,,,,8,2,,,,,,,,,,,
Lower Granite,2022-12-24,,,,4,,,,,,,,,,,,
Lower Granite,2022-12-25,,,,3,,,,,,,,,,,,
Lower Granite,2022-12-26,,,,3,,,,-1,,,,,,,,
Lower Granite,2022-12-27,,,,3,,,,,,,,,,,,
Lower Granite,2022-12-28,,,,4,,,,,,,,,,,,
Lower Granite,2022-12-29,,,,4,,,,,,,,,,,,
Lower Granite,2022-12-30,,1,,15,5,,,,,,,,,,,
Notes:
Columbia River DART
2022 Adult Passage Daily Counts at Lower Granite
2022-01-01 to 2022-12-31
Generated 24 Aug 2026 23:04:40 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
