Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2026-04-11,Sp,,,13,11,,,,,,,,,,,10.2
Lower Granite,2026-04-12,Sp,,,7,5,,,,,,,,,,,10.2
Lower Granite,2026-04-13,Sp,,,8,7,,,,,,,,,,,10.1
Lower Granite,2026-04-14,Sp,,,4,4,,,,,,,,,,,9.9
Lower Granite,2026-04-15,Sp,,,12,9,,,,,,,,,,,9.8
Lower Granite,2026-04-16,Sp,,,4,4,,,,,,,,,,,9.2
Lower Granite,2026-04-17,Sp,,,10,4,,,,,,,,,,,9
Lower Granite,2026-04-18,Sp,1,,15,13,,,,,,,,,,,8.9
Lower Granite,2026-04-19,Sp,1,,12,8,,,,,,,,,,,8.7
Lower Granite,2026-04-20,Sp,,,13,11,,,,,,,,,,,8.7
Lower Granite,2026-04-21,Sp,1,,13,10,,,,,,,,,,,8.9
Lower Granite,2026-04-22,Sp,1,,7,6,,,,,,,,,,,9.4
Lower Granite,2026-04-23,Sp,1,,8,3,,,,,,,,,,,10.2
Lower Granite,2026-04-24,Sp,1,,6,5,,,,,,,,,,,10.7
Lower Granite,2026-04-25,Sp,1,,13,10,,,,,,,,,,,10.2
Lower Granite,2026-04-26,Sp,4,,4,2,,,,,,,,,,,9.8
Lower Granite,2026-04-27,Sp,5,,5,4,,,,,,,,,,,9.6
Lower Granite,2026-04-28,Sp,11,1,7,7,,,,,,,,,,,9.7
Lower Granite,2026-04-29,Sp,17,,5,3,,,,,,,,,,,9.7
Lower Granite,2026-04-30,Sp,25,1,8,7,,,,,,,,,,,10.1
Lower Granite,2026-05-01,Sp,33,2,6,5,,,,,,,,,,,10.4
Lower Granite,2026-05-02,Sp,38,4,10,9,,,,,,,,,,,10.9
Lower Granite,2026-05-03,Sp,60,,8,6,,,,,,,,,,,11.4
Lower Granite,2026-05-04,Sp,68,,8,7,,,,,,,,,,,11.9
Lower Granite,2026-05-05,Sp,76,2,6,5,,,,,1,,1,,,,12.4
Lower Granite,2026-05-06,Sp,110,,3,3,,,,,-1,,-1,,,,13
Lower Granite,2026-05-07,Sp,177,8,4,4,,,,,,,,,,,13.3
Lower Granite,2026-05-08,Sp,332,23,4,3,,,,,,,,,,,13.4
Lower Granite,2026-05-09,Sp,604,37,6,4,,,,,,,,,,,13.3
Lower Granite,2026-05-10,Sp,1019,33,5,5,,,,,,,,,,,13.2
Lower Granite,2026-05-11,Sp,1053,54,1,1,,,,,,,,,,,12.7
Lower Granite,2026-05-12,Sp,1479,52,3,3,,,,,,,,,,,13
Lower Granite,2026-05-13,Sp,1368,68,2,2,,,,,,,,,,,13
Lower Granite,2026-05-14,Sp,982,46,-1,-1,,,,,,,,,,,13.2
Lower Granite,2026-05-15,Sp,1977,92,,,,,,,,,,,,,12.9
Lower Granite,2026-05-16,Sp,1031,78,1,1,,,,,,,,,,,12.5
Lower Granite,2026-05-17,Sp,1374,70,,,,,,,,,,,,,12.4
Lower Granite,2026-05-18,Sp,1323,115,,,,,,,,,,,,,12.3
Lower Granite,2026-05-19,Sp,1088,105,,,,,,,,,,,,,12.2
Lower Granite,2026-05-20,Sp,632,86,2,2,,,,,,,,,,,11.9
Lower Granite,2026-05-21,Sp,1047,130,1,1,,,,,,,,,,,12
Lower Granite,2026-05-22,Sp,718,121,2,2,,,,,,,,,,,12.3
Lower Granite,2026-05-23,Sp,618,127,1,1,,,,,,,,,,,12.8
Lower Granite,2026-05-24,Sp,412,66,3,3,,,,,,,,,,,13.2
Lower Granite,2026-05-25,Sp,521,104,1,1,,,,1,,,,,,,14.3
Lower Granite,2026-05-26,Sp,271,71,1,1,,,,1,,,,,,,14.7
Lower Granite,2026-05-27,Sp,314,60,2,2,,,,1,,,,,,,15.2
Lower Granite,2026-05-28,Sp,405,118,,,,,,,2,,2,,,,15.3
Lower Granite,2026-05-29,Sp,776,111,1,,,,,1,,,,,,,15
Lower Granite,2026-05-30,Sp,812,100,,,,,,1,,,,,,,15
Lower Granite,2026-05-31,Sp,375,71,2,2,,,,,,,,,,,15.2
Lower Granite,2026-06-01,Sp,425,80,,,,,,,,,,,,,15.5
Lower Granite,2026-06-02,Sp,484,92,,,,,,1,-1,,-1,,,,15
Lower Granite,2026-06-03,Sp,355,92,,,,,,2,,,,1,,,14.8
Lower Granite,2026-06-04,Sp,285,71,,,,,,,,,,,,,14.7
Lower Granite,2026-06-05,Sp,283,63,3,1,,,,,,,,,,,14.7
Lower Granite,2026-06-06,Sp,288,66,2,2,,,,,,,,,,,15.3
Lower Granite,2026-06-07,Sp,303,64,,,,,,,,,,,,,15.5
Lower Granite,2026-06-08,Sp,368,70,2,,,,,5,,,,,,,16
Lower Granite,2026-06-09,Sp,548,76,,,,,,1,,,,1,,,15.9
Lower Granite,2026-06-10,Sp,528,83,2,1,,,,,1,,1,,,,15.7
Lower Granite,2026-06-11,Sp,665,85,1,1,,,,,,,,1,,,15.4
Lower Granite,2026-06-12,Sp,408,49,2,1,,,,18,,,,,,,14.9
Lower Granite,2026-06-13,Sp,505,47,2,,,,,28,,,,,,,14.5
Lower Granite,2026-06-14,Sp,364,44,7,5,,,,3,,,,,,,14.5
Lower Granite,2026-06-15,Sp,291,46,1,,,,,3,,,,,,,14.9
Lower Granite,2026-06-16,Sp,373,50,4,2,,,,46,,,,,,,15.4
Lower Granite,2026-06-17,Sp,482,65,5,4,,,,42,,,,,,,16
Lower Granite,2026-06-18,Su,286,59,4,2,,,,99,,2,2,,,,17.1
Lower Granite,2026-06-19,Su,278,62,2,,,,,339,,,,,,,17.7
Lower Granite,2026-06-20,Su,282,74,,,,,,379,,1,1,,,,18.1
Lower Granite,2026-06-21,Su,249,46,3,3,,,,349,,,,,,,18.2
Lower Granite,2026-06-22,Su,396,53,6,5,,,,409,,,,,,,18.6
Lower Granite,2026-06-23,Su,423,94,2,2,,,,746,,,,,,,19.1
Lower Granite,2026-06-24,Su,350,83,8,4,,,,1481,,1,1,,,,19.4
Lower Granite,2026-06-25,Su,327,80,11,3,,,,1076,,2,2,,,,19.5
Lower Granite,2026-06-26,Su,229,54,16,7,,,,744,,,,,,,19.4
Lower Granite,2026-06-27,Su,201,76,11,6,1,,,1000,,-17,-17,,,,19.7
Lower Granite,2026-06-28,Su,156,36,13,6,5,,,1382,,,,,,,19.6
Lower Granite,2026-06-29,Su,152,50,11,1,3,,,1480,,,,,,,19.7
Lower Granite,2026-06-30,Su,183,117,20,5,2,,,2385,,,,,,,19.1
Lower Granite,2026-07-01,Su,166,102,28,12,,,,1757,1,1,2,,,,18.1
Lower Granite,2026-07-02,Su,313,53,21,8,5,,,934,,,,,,,16.3
Lower Granite,2026-07-03,Su,237,69,27,12,8,,,495,1,,1,,,,15.4
Lower Granite,2026-07-04,Su,179,68,18,5,8,,,1145,,-2,-2,,,,16.2
Lower Granite,2026-07-05,Su,248,36,32,11,10,,,1991,2,1,3,,,,16.6
Lower Granite,2026-07-06,Su,232,31,28,6,12,,,2488,2,1,3,,,,17.5
Lower Granite,2026-07-07,Su,130,51,27,10,10,,,2734,,1,1,,,,18.9
Lower Granite,2026-07-08,Su,111,22,28,9,9,,,2019,2,1,3,,,,18.7
Lower Granite,2026-07-09,Su,73,37,22,2,11,,,1190,2,3,5,,,,18.6
Lower Granite,2026-07-10,Su,75,41,24,4,7,,,816,,2,2,,,,18.6
Lower Granite,2026-07-11,Su,68,22,28,5,10,,,616,,1,1,,,,18.6
Lower Granite,2026-07-12,Su,57,23,31,9,11,,,947,,1,1,,,,18.4
Lower Granite,2026-07-13,Su,33,16,38,9,6,,,936,,1,1,,,,18.6
Lower Granite,2026-07-14,Su,35,15,15,5,8,,,1083,1,5,6,,,,19.6
Lower Granite,2026-07-15,Su,34,20,25,5,7,,,974,1,1,2,,,,20.4
Lower Granite,2026-07-16,Su,52,40,62,15,13,,,1295,1,1,2,,,,20.5
Lower Granite,2026-07-17,Su,64,27,29,12,9,,,614,,2,2,,,,19.8
Lower Granite,2026-07-18,Su,44,20,25,6,8,,,843,,-6,-6,,,,18.9
Lower Granite,2026-07-19,Su,28,21,21,9,8,,,353,2,2,4,,,,18.9
Lower Granite,2026-07-20,Su,31,5,9,3,4,,,361,2,3,5,,,,19.1
Lower Granite,2026-07-21,Su,26,13,16,6,6,,,426,1,3,4,,,,19.2
Lower Granite,2026-07-22,Su,35,11,27,10,4,,,699,,9,9,,,,19
Lower Granite,2026-07-23,Su,73,16,26,10,6,,,631,,1,1,,,,18.8
Lower Granite,2026-07-24,Su,67,17,30,8,2,,,499,,3,3,,,,18.8
Lower Granite,2026-07-25,Su,49,6,18,10,2,,,515,1,3,4,,,,18.7
Lower Granite,2026-07-26,Su,38,7,30,6,,,,390,,3,3,,,,19
Lower Granite,2026-07-27,Su,43,5,34,15,-1,,,330,1,,1,,,,19.3
Lower Granite,2026-07-28,Su,55,8,33,9,4,,,296,,4,4,,,,19.7
Lower Granite,2026-07-29,Su,52,6,43,15,1,,,273,-1,3,2,,,,19.4
Lower Granite,2026-07-30,Su,44,3,36,12,5,,,190,,1,1,,,,19.3
Lower Granite,2026-07-31,Su,67,5,32,14,2,,,199,2,11,13,,,,19.6
Lower Granite,2026-08-01,Su,46,2,27,14,2,,,315,2,11,13,,,,19.1
Lower Granite,2026-08-02,Su,51,4,54,12,,,,215,6,20,26,,,,19.5
Lower Granite,2026-08-03,Su,75,7,54,16,2,,,220,1,10,11,,,,19.2
Lower Granite,2026-08-04,Su,47,5,39,17,6,,,210,2,20,22,,,,19.9
Lower Granite,2026-08-05,Su,37,3,36,12,1,,,163,-1,16,15,,,,20
Lower Granite,2026-08-06,Su,55,4,33,12,,,,73,2,15,17,,,,19.4
Lower Granite,2026-08-07,Su,49,7,31,8,,,,71,-1,7,6,,,,19.2
Lower Granite,2026-08-08,Su,59,7,29,10,,,,69,3,2,5,,,,18.6
Lower Granite,2026-08-09,Su,68,3,30,9,,,,32,,-7,-7,,,,18
Lower Granite,2026-08-10,Su,110,6,12,2,,,,32,1,3,4,,,,17.4
Lower Granite,2026-08-11,Su,85,10,29,6,,,,18,,6,6,,,,17.4
Lower Granite,2026-08-12,Su,98,13,19,4,,,,21,2,1,3,,,,17
Lower Granite,2026-08-13,Su,200,16,24,8,,,,22,-1,1,,,,,16.7
Lower Granite,2026-08-14,Su,106,7,30,7,,,,7,-2,,-2,,,,16.7
Lower Granite,2026-08-15,Su,104,8,12,,,,,17,1,5,6,,,,17.3
Lower Granite,2026-08-16,Su,207,15,19,6,,,,18,1,3,4,,,,17.7
Lower Granite,2026-08-17,Su,273,19,32,7,,,,29,,5,5,,,,17.1
Lower Granite,2026-08-18,Fa,247,28,22,14,,,,11,,6,6,,,,17.6
Lower Granite,2026-08-19,Fa,206,16,43,11,1,,,14,2,4,6,,,,17.5
Lower Granite,2026-08-20,Fa,239,12,30,6,,,,12,3,7,10,,,,18.1
Lower Granite,2026-08-21,Fa,421,33,26,5,,,,12,1,3,4,,,,18.3
Lower Granite,2026-08-22,Fa,446,42,41,11,,,,5,3,2,5,,,,18.2
Lower Granite,2026-08-23,Fa,424,36,45,11,,,,3,-1,,-1,,,,17.7
Notes:
Columbia River DART
2026 Adult Passage Daily Counts at Lower Granite
2026-01-01 to 2026-08-23
Generated 24 Aug 2026 23:04:42 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Last Date 2026-08-23. Last possible Data Date is 2026-08-23.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
