Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2021-03-31,Sp,,,43,24,,,,,,,,,,,
Lower Granite,2021-04-01,Sp,,,79,50,,,,,1,,1,,,,
Lower Granite,2021-04-02,Sp,2,,52,37,,,,,,,,,,,
Lower Granite,2021-04-03,Sp,1,,25,13,,,,,,,,,,,
Lower Granite,2021-04-04,Sp,2,,34,21,,,,,,,,,,,
Lower Granite,2021-04-05,Sp,,,35,20,,,,,,,,,,,
Lower Granite,2021-04-06,Sp,,,39,32,,,,,,,,,,,
Lower Granite,2021-04-07,Sp,1,,23,15,,,,,,,,,,,
Lower Granite,2021-04-08,Sp,1,,25,15,,,,,,,,,,,
Lower Granite,2021-04-09,Sp,1,,19,12,,,,,,,,,,,
Lower Granite,2021-04-10,Sp,1,,22,19,,,,,,,,,,,
Lower Granite,2021-04-11,Sp,1,,18,15,,,,,,,,,,,
Lower Granite,2021-04-12,Sp,3,,29,22,,,,,,,,,,,
Lower Granite,2021-04-13,Sp,4,,23,20,,,,,,,,,,,
Lower Granite,2021-04-14,Sp,3,,20,15,,,,,,,,,,,
Lower Granite,2021-04-15,Sp,2,,19,16,,,,,,,,,,,
Lower Granite,2021-04-16,Sp,8,,21,17,,,,,,,,,,,
Lower Granite,2021-04-17,Sp,2,,17,13,,,,,,,,,,,
Lower Granite,2021-04-18,Sp,5,,19,16,,,,,,,,,,,
Lower Granite,2021-04-19,Sp,4,,21,20,,,,,,,,,,,
Lower Granite,2021-04-20,Sp,7,,26,21,,,,,,,,,,,
Lower Granite,2021-04-21,Sp,11,,36,33,,,,,,,,,,,
Lower Granite,2021-04-22,Sp,9,1,12,9,,,,,,,,,,,
Lower Granite,2021-04-23,Sp,16,1,20,17,,,,,,,,,,,
Lower Granite,2021-04-24,Sp,19,,20,15,,,,,,,,,,,
Lower Granite,2021-04-25,Sp,8,1,19,16,,,,,,,,,,,
Lower Granite,2021-04-26,Sp,13,,15,13,,,,,,,,,,,
Lower Granite,2021-04-27,Sp,26,,14,14,,,,,,,,,,,
Lower Granite,2021-04-28,Sp,61,1,11,11,,,,,,,,,,,
Lower Granite,2021-04-29,Sp,52,1,20,15,,,,,,,,,,,
Lower Granite,2021-04-30,Sp,65,2,18,15,,,,,,,,,,,
Lower Granite,2021-05-01,Sp,110,4,24,21,,,,,,,,,,,
Lower Granite,2021-05-02,Sp,157,3,18,15,,,,,,,,,,,
Lower Granite,2021-05-03,Sp,260,6,18,16,,,,,,,,,,,
Lower Granite,2021-05-04,Sp,311,5,7,7,,,,,,,,,,,
Lower Granite,2021-05-05,Sp,140,7,11,11,,,,,,,,,,,
Lower Granite,2021-05-06,Sp,267,11,8,7,,,,,,,,,,,
Lower Granite,2021-05-07,Sp,628,19,4,4,,,,,,,,,,,
Lower Granite,2021-05-08,Sp,515,20,6,5,,,,,,,,,,,
Lower Granite,2021-05-09,Sp,1742,39,5,5,,,,,,,,,,,
Lower Granite,2021-05-10,Sp,1418,49,5,5,,,,,,,,,,,
Lower Granite,2021-05-11,Sp,877,24,3,3,,,,,,,,,,,
Lower Granite,2021-05-12,Sp,300,21,4,4,,,,,,,,,,,
Lower Granite,2021-05-13,Sp,1137,77,5,5,,,,,,,,,,,
Lower Granite,2021-05-14,Sp,1515,138,4,2,,,,,,,,,,,
Lower Granite,2021-05-15,Sp,976,103,6,5,,,,,,,,,,,
Lower Granite,2021-05-16,Sp,1143,153,9,9,,,,,,,,,,,
Lower Granite,2021-05-17,Sp,1155,157,5,5,,,,,,,,,,,
Lower Granite,2021-05-18,Sp,911,161,2,2,,,,,,,,,,,
Lower Granite,2021-05-19,Sp,1186,196,4,3,,,,,,,,,,,
Lower Granite,2021-05-20,Sp,1182,287,,,,,,,,,,,,,
Lower Granite,2021-05-21,Sp,1838,501,1,1,,,,,,,,,,,
Lower Granite,2021-05-22,Sp,1333,506,2,1,,,,,,,,,,,
Lower Granite,2021-05-23,Sp,377,197,7,6,,,,,,,,,,,
Lower Granite,2021-05-24,Sp,976,489,2,2,,,,,,,,,,,
Lower Granite,2021-05-25,Sp,803,411,1,,,,,,,,,,,,
Lower Granite,2021-05-26,Sp,180,113,1,1,,,,,,,,,,,
Lower Granite,2021-05-27,Sp,324,194,,,,,,,,,,,,,
Lower Granite,2021-05-28,Sp,791,324,2,2,,,,,,,,,,,
Lower Granite,2021-05-29,Sp,141,109,1,1,,,,,,,,,,,
Lower Granite,2021-05-30,Sp,301,203,2,2,,,,,,,,,,,
Lower Granite,2021-05-31,Sp,287,155,1,1,,,,,,,,,,,
Lower Granite,2021-06-01,Sp,377,176,,,,,,,,,,,,,
Lower Granite,2021-06-02,Sp,513,249,,,,,,,,,,,,,
Lower Granite,2021-06-03,Sp,589,181,,,,,,,,,,1,,,
Lower Granite,2021-06-04,Sp,600,212,3,3,,,,,,,,,,,
Lower Granite,2021-06-05,Sp,271,147,,,,,,,,,,,,,
Lower Granite,2021-06-06,Sp,572,185,,,,,,,,,,,,,
Lower Granite,2021-06-07,Sp,185,105,3,2,,,,,,,,1,,,
Lower Granite,2021-06-08,Sp,227,156,,,,,,,,,,,,,
Lower Granite,2021-06-09,Sp,337,173,,,,,,,,,,,,,
Lower Granite,2021-06-10,Sp,174,100,,,,,,1,,,,,,,
Lower Granite,2021-06-11,Sp,171,127,,,,,,,,,,,,,
Lower Granite,2021-06-12,Sp,177,144,,,,,,,,,,,,,
Lower Granite,2021-06-13,Sp,341,151,,,,,,,,,,,,,
Lower Granite,2021-06-14,Sp,515,136,,,,,,,,,,,,,
Lower Granite,2021-06-15,Sp,552,147,1,,,,,,1,,1,,,,
Lower Granite,2021-06-16,Sp,262,88,,,,,,,,,,,,,
Lower Granite,2021-06-17,Sp,162,98,,,,,,,,,,,,,16.9
Lower Granite,2021-06-18,Su,286,160,,,,,,1,,,,,,,17
Lower Granite,2021-06-19,Su,306,115,1,1,,,,2,,,,,,,17.2
Lower Granite,2021-06-20,Su,228,91,1,1,,,,10,,,,,,,17.4
Lower Granite,2021-06-21,Su,311,119,,,,,,5,,,,,,,18
Lower Granite,2021-06-22,Su,356,164,1,,,,,68,,,,,,,18.5
Lower Granite,2021-06-23,Su,262,100,,,,,,107,,,,,,,18.8
Lower Granite,2021-06-24,Su,155,116,,,,,,260,,,,,,,19.4
Lower Granite,2021-06-25,Su,301,161,1,1,1,,,247,,,,,,,19.9
Lower Granite,2021-06-26,Su,296,228,4,3,1,,,224,,,,,,,19.6
Lower Granite,2021-06-27,Su,236,166,2,2,,,,621,,,,,,,19.2
Lower Granite,2021-06-28,Su,258,142,2,,4,,,1279,,,,,,,19.4
Lower Granite,2021-06-29,Su,222,108,6,6,3,,,2143,,,,,,,19.4
Lower Granite,2021-06-30,Su,236,234,2,2,3,,,3732,,,,,,,19.5
Lower Granite,2021-07-01,Su,173,174,4,3,8,,,3301,,,,,,,19.3
Lower Granite,2021-07-02,Su,127,156,3,3,9,,,2367,,,,,,,18.9
Lower Granite,2021-07-03,Su,130,208,3,1,19,,,2246,,,,,,,19.3
Lower Granite,2021-07-04,Su,109,164,4,5,14,,,2596,,,,,,,19.3
Lower Granite,2021-07-05,Su,145,160,3,3,34,,,3688,,,,,,,19.3
Lower Granite,2021-07-06,Su,72,127,5,4,14,,,2633,,,,,,,19.3
Lower Granite,2021-07-07,Su,52,68,2,2,19,,,1580,,,,,,,19.5
Lower Granite,2021-07-08,Su,63,85,11,8,28,,,1494,,,,,,,19.6
Lower Granite,2021-07-09,Su,64,65,10,7,29,,,2466,,,,,,,19.8
Lower Granite,2021-07-10,Su,79,95,3,3,24,,,1143,,2,2,1,,,20.2
Lower Granite,2021-07-11,Su,94,115,2,1,36,,,1057,,,,,,,20
Lower Granite,2021-07-12,Su,78,75,2,1,35,,,1285,,4,4,,,,19.7
Lower Granite,2021-07-13,Su,83,116,4,3,51,,,841,,1,1,,,,19.3
Lower Granite,2021-07-14,Su,76,96,6,4,26,,,1544,,4,4,,,,19.1
Lower Granite,2021-07-15,Su,66,70,5,5,23,,,714,,11,11,,,,18.8
Lower Granite,2021-07-16,Su,30,88,10,9,30,,,513,1,6,7,,,,19
Lower Granite,2021-07-17,Su,47,91,7,5,37,,,735,2,2,4,,,,18.8
Lower Granite,2021-07-18,Su,45,74,12,10,27,,,936,,2,2,,,,19.1
Lower Granite,2021-07-19,Su,27,53,3,4,18,,,433,-1,11,10,,,,19.1
Lower Granite,2021-07-20,Su,32,66,14,9,19,,,330,1,1,2,,,,19
Lower Granite,2021-07-21,Su,39,45,17,11,21,,,365,2,3,5,,,,18.6
Lower Granite,2021-07-22,Su,19,53,19,18,8,,,308,1,3,4,,,,19.7
Lower Granite,2021-07-23,Su,27,32,21,19,9,,,368,,8,8,,,,19.2
Lower Granite,2021-07-24,Su,38,57,10,9,9,,,359,1,12,13,,,,19.3
Lower Granite,2021-07-25,Su,29,42,14,11,13,,,509,1,7,8,,,,19.6
Lower Granite,2021-07-26,Su,29,40,9,7,9,,,285,,2,2,,,,19.7
Lower Granite,2021-07-27,Su,22,21,7,3,9,,,256,,7,7,,,,20.1
Lower Granite,2021-07-28,Su,25,20,5,5,2,,,510,1,,1,,,,20.2
Lower Granite,2021-07-29,Su,29,34,15,12,4,,,552,1,2,3,,,,20.6
Lower Granite,2021-07-30,Su,25,25,13,10,4,,,511,,14,14,,,,20.8
Lower Granite,2021-07-31,Su,9,24,8,7,2,,,466,1,5,6,,,,21.1
Lower Granite,2021-08-01,Su,21,9,5,3,3,,,355,,11,11,,,,21.3
Lower Granite,2021-08-02,Su,5,16,9,9,2,,,333,-1,5,4,,,,21.3
Lower Granite,2021-08-03,Su,4,10,7,6,1,,,122,1,7,8,,,,21.7
Lower Granite,2021-08-04,Su,22,26,11,9,2,,,80,1,7,8,,,,21.9
Lower Granite,2021-08-05,Su,16,14,5,3,4,,,28,1,14,15,,,,21.5
Lower Granite,2021-08-06,Su,17,18,11,7,,,,64,1,5,6,,,,21.4
Lower Granite,2021-08-07,Su,11,11,23,13,3,,,75,,3,3,,,,21.4
Lower Granite,2021-08-08,Su,22,14,23,19,5,,,59,,2,2,,,,20.5
Lower Granite,2021-08-09,Su,20,14,35,17,2,,,14,,5,5,,,,20.7
Lower Granite,2021-08-10,Su,35,21,23,12,2,,,6,,2,2,,,,20.7
Lower Granite,2021-08-11,Su,19,22,27,16,1,,,2,2,5,7,,,,20.7
Lower Granite,2021-08-12,Su,20,7,12,7,1,,,10,,2,2,,,,20
Lower Granite,2021-08-13,Su,41,18,13,10,1,,,13,,-1,-1,,,,20.2
Lower Granite,2021-08-14,Su,19,11,16,11,,,,8,,5,5,,,,20.6
Lower Granite,2021-08-15,Su,30,3,15,13,,,,18,1,,1,,,,20.5
Lower Granite,2021-08-16,Su,21,11,8,7,,,,12,,7,7,,,,20
Lower Granite,2021-08-17,Su,21,5,12,8,,,,5,3,-4,-1,,,,19.8
Lower Granite,2021-08-18,Fa,43,4,20,15,1,,,6,3,4,7,,,,19.6
Lower Granite,2021-08-19,Fa,18,10,8,2,,,,8,1,10,11,,,,20.1
Lower Granite,2021-08-20,Fa,47,17,13,9,1,,,11,,6,6,,,,19.7
Lower Granite,2021-08-21,Fa,64,6,12,9,,,,4,1,1,2,,,,20
Lower Granite,2021-08-22,Fa,59,13,15,9,,,,7,,2,2,,,,19.4
Lower Granite,2021-08-23,Fa,61,6,23,13,,,,2,,2,2,,,,19.1
Lower Granite,2021-08-24,Fa,53,6,17,11,,,,7,,4,4,,,,19.4
Lower Granite,2021-08-25,Fa,80,15,17,11,,,,4,,4,4,,,,19.6
Lower Granite,2021-08-26,Fa,145,13,19,15,,,,2,,1,1,,,,19.1
Lower Granite,2021-08-27,Fa,168,36,41,24,2,,,,,2,2,,,,18.9
Lower Granite,2021-08-28,Fa,293,54,43,32,1,,,1,,1,1,,,,18.8
Lower Granite,2021-08-29,Fa,175,41,16,8,,,,1,,,,,,,19
Lower Granite,2021-08-30,Fa,327,84,30,12,,,,1,,,,,,,19
Lower Granite,2021-08-31,Fa,638,104,54,29,1,,,4,,,,,,,18.5
Lower Granite,2021-09-01,Fa,963,134,90,52,,,,,2,2,4,,,,18.8
Lower Granite,2021-09-02,Fa,1143,167,117,49,,,,,2,,2,,,,18.9
Lower Granite,2021-09-03,Fa,1341,174,118,56,,,,,,,,,,,
Lower Granite,2021-09-04,Fa,1488,206,111,47,2,1,,,,5,5,,,,
Lower Granite,2021-09-05,Fa,1127,229,102,49,1,2,,,,1,1,,,,
Lower Granite,2021-09-06,Fa,1235,228,173,66,,1,2,,,2,2,,,,
Lower Granite,2021-09-07,Fa,1119,278,232,98,,1,,,,,,,,,
Lower Granite,2021-09-08,Fa,1203,269,151,50,1,2,,,,,,,,,
Lower Granite,2021-09-09,Fa,771,155,236,88,,1,2,,,2,2,,,,
Lower Granite,2021-09-10,Fa,885,206,218,78,,,,,,1,1,,,,
Lower Granite,2021-09-11,Fa,1641,246,352,113,,,,,,1,1,,,,
Lower Granite,2021-09-12,Fa,1334,226,464,147,,2,1,,,,,,,,
Lower Granite,2021-09-13,Fa,1230,342,613,184,,2,2,,,1,1,,,,
Lower Granite,2021-09-14,Fa,1224,344,916,255,,5,2,,,,,,,,
Lower Granite,2021-09-15,Fa,1087,305,592,148,,12,3,,,1,1,,,,
Lower Granite,2021-09-16,Fa,1152,415,1237,370,,35,15,,,1,1,,,,
Lower Granite,2021-09-17,Fa,495,270,818,203,,38,18,,1,1,2,,,,
Lower Granite,2021-09-18,Fa,656,245,716,169,,47,20,,,,,,,,
Lower Granite,2021-09-19,Fa,863,277,726,191,,83,16,,,,,,,,
Lower Granite,2021-09-20,Fa,688,376,1266,342,1,169,11,,,,,,,,
Lower Granite,2021-09-21,Fa,513,218,827,185,,108,9,,,,,,,,
Lower Granite,2021-09-22,Fa,639,306,1062,257,,171,21,,,,,,,1,
Lower Granite,2021-09-23,Fa,579,348,1351,241,1,464,40,,,,,,,,
Lower Granite,2021-09-24,Fa,338,176,788,185,,313,23,,,,,,,1,
Lower Granite,2021-09-25,Fa,567,270,909,204,,392,15,,,-1,-1,,,,
Lower Granite,2021-09-26,Fa,451,237,931,199,,339,24,,,1,1,,,,
Lower Granite,2021-09-27,Fa,370,223,983,190,,252,13,,,1,1,,,,
Lower Granite,2021-09-28,Fa,366,207,796,193,,344,22,,,,,,,,
Lower Granite,2021-09-29,Fa,302,218,1203,278,1,409,28,,,2,2,,,,
Lower Granite,2021-09-30,Fa,259,206,1123,249,1,361,23,,,,,,,,
Lower Granite,2021-10-01,Fa,386,130,1275,295,,1018,61,,,,,,,,
Lower Granite,2021-10-02,Fa,298,137,1483,256,1,1180,80,,,,,,,,
Lower Granite,2021-10-03,Fa,160,89,1085,183,,786,51,,,,,,,,
Lower Granite,2021-10-04,Fa,158,77,790,141,,804,42,,,,,,,,
Lower Granite,2021-10-05,Fa,141,88,643,169,,807,45,,,,,,,,
Lower Granite,2021-10-06,Fa,231,102,964,191,,1107,112,,,,,,,,
Lower Granite,2021-10-07,Fa,147,89,736,168,,898,57,,,,,,,,
Lower Granite,2021-10-08,Fa,143,110,594,130,,682,32,,,,,,,,
Lower Granite,2021-10-09,Fa,161,130,826,183,,786,34,,-1,,-1,,,,
Lower Granite,2021-10-10,Fa,142,147,958,174,,873,38,,,,,,,,
Lower Granite,2021-10-11,Fa,58,68,686,161,,642,31,,,,,,,,
Lower Granite,2021-10-12,Fa,71,45,577,110,1,498,29,,,,,,,,
Lower Granite,2021-10-13,Fa,90,77,428,85,,448,31,,,,,,,,
Lower Granite,2021-10-14,Fa,74,48,541,127,,515,31,,,,,,,,
Lower Granite,2021-10-15,Fa,65,48,437,96,,354,17,,,,,,,,
Lower Granite,2021-10-16,Fa,60,54,441,107,,338,18,,,,,,,,
Lower Granite,2021-10-17,Fa,85,47,424,105,,366,20,,,,,,,,
Lower Granite,2021-10-18,Fa,68,55,343,79,,391,8,,,,,,,,
Lower Granite,2021-10-19,Fa,53,71,473,110,,353,13,,,,,,,,
Lower Granite,2021-10-20,Fa,63,95,256,33,,243,20,,,,,,,,
Lower Granite,2021-10-21,Fa,39,58,248,38,,333,16,,,,,,,,
Lower Granite,2021-10-22,Fa,71,68,237,57,,300,15,,,,,,,,
Lower Granite,2021-10-23,Fa,66,47,277,73,,324,14,,,,,,,,
Lower Granite,2021-10-24,Fa,34,30,249,64,,203,13,,,,,,,,
Lower Granite,2021-10-25,Fa,26,20,192,45,,251,5,,,,,,,,
Lower Granite,2021-10-26,Fa,42,31,240,66,,306,10,,,,,,,,
Lower Granite,2021-10-27,Fa,33,28,437,124,,478,14,,,,,,,,
Lower Granite,2021-10-28,Fa,26,23,213,69,,236,5,,,,,,,,
Lower Granite,2021-10-29,Fa,55,33,187,48,,283,28,,,,,,,,
Lower Granite,2021-10-30,Fa,33,43,200,40,,359,14,,,,,,,,
Lower Granite,2021-10-31,Fa,27,34,247,64,,403,8,,,,,,,,
Lower Granite,2021-11-01,Fa,32,23,208,52,,319,37,,,,,,,,
Lower Granite,2021-11-02,Fa,9,,242,61,,362,50,,,,,,,,
Lower Granite,2021-11-03,Fa,,1,182,55,,363,40,,,,,,,,
Lower Granite,2021-11-04,Fa,4,,189,53,,296,44,,,,,,,,
Lower Granite,2021-11-05,Fa,,,145,46,,300,45,,,,,,,,
Lower Granite,2021-11-06,Fa,,,99,28,,199,25,,,,,,,,
Lower Granite,2021-11-07,Fa,,,138,45,,257,24,,,,,,,,
Lower Granite,2021-11-08,Fa,,,145,49,,203,21,,,,,,,,
Lower Granite,2021-11-09,Fa,,,164,51,,334,40,,,,,,,,
Lower Granite,2021-11-10,Fa,-1,,125,38,,191,24,,,,,,,,
Lower Granite,2021-11-11,Fa,,,137,56,,157,18,,,,,,,,
Lower Granite,2021-11-12,Fa,,,142,63,,78,11,,,,,,,,
Lower Granite,2021-11-13,Fa,,,90,28,,66,7,,,,,,,,
Lower Granite,2021-11-14,Fa,,,108,40,,98,9,,,,,,,,
Lower Granite,2021-11-15,Fa,,,117,35,,66,8,,,,,,,,
Lower Granite,2021-11-16,Fa,,,96,19,,56,5,,,,,,,,
Lower Granite,2021-11-17,Fa,,,74,21,,55,5,,,,,,,,
Lower Granite,2021-11-18,Fa,,,67,26,,123,7,,,,,,,,
Lower Granite,2021-11-19,Fa,,,50,13,,37,2,,,,,,,,
Lower Granite,2021-11-20,Fa,,,36,13,,50,2,,,,,,,,
Lower Granite,2021-11-21,Fa,,,63,32,,72,3,,,,,,,,
Lower Granite,2021-11-22,Fa,,,64,20,,60,5,,,,,,,,
Lower Granite,2021-11-23,Fa,,,26,5,,30,2,,,,,,,,
Lower Granite,2021-11-24,Fa,,,71,22,,47,1,,,,,,,,
Lower Granite,2021-11-25,Fa,,,66,26,,58,-1,,,,,,,,
Lower Granite,2021-11-26,Fa,,,65,20,,17,1,,,,,,,,
Lower Granite,2021-11-27,Fa,,,74,34,,51,,,,,,,,,
Lower Granite,2021-11-28,Fa,,,104,32,,30,2,,,,,,,,
Lower Granite,2021-11-29,Fa,,,73,26,,20,2,,,,,,,,
Lower Granite,2021-11-30,Fa,,,61,29,,18,1,,,,,,,,
Lower Granite,2021-12-01,Fa,,,66,24,,15,1,,,,,,,,
Lower Granite,2021-12-02,Fa,2,,50,17,,9,1,,,,,,,,
Lower Granite,2021-12-03,Fa,-1,,57,19,,3,1,,,,,,,,
Lower Granite,2021-12-04,Fa,3,1,52,20,,5,1,,,,,,,,
Lower Granite,2021-12-05,Fa,1,,26,8,,8,,,,,,,,,
Lower Granite,2021-12-06,Fa,,,33,10,,7,1,,,,,,,,
Lower Granite,2021-12-07,Fa,,,31,13,,3,1,,,,,,,,
Lower Granite,2021-12-08,Fa,,,30,7,,2,2,,,,,,,,
Lower Granite,2021-12-09,Fa,,,52,14,,7,,,,,,,,,
Lower Granite,2021-12-10,Fa,2,,62,29,,3,,,,,,,,,
Lower Granite,2021-12-11,Fa,,1,46,23,,,,,,,,,,,
Lower Granite,2021-12-12,Fa,,,35,19,,6,,,,,,,,,
Lower Granite,2021-12-13,Fa,,,34,11,,3,,,,,,,,,
Lower Granite,2021-12-14,Fa,,,21,6,,5,,,,,,,,,
Lower Granite,2021-12-15,Fa,,,16,6,,,,,,,,,,,
Lower Granite,2021-12-16,,,,24,6,,2,,,,,,,,,
Lower Granite,2021-12-17,,1,,19,5,,3,,,,,,,,,
Lower Granite,2021-12-18,,,,24,10,,2,,,,,,,,,
Lower Granite,2021-12-19,,,,17,9,,3,,,,,,,,,
Lower Granite,2021-12-20,,,,12,5,,,1,,,,,,,,
Lower Granite,2021-12-21,,,,9,2,,,,,,,,,,,
Lower Granite,2021-12-22,,,,3,1,,,2,,,,,,,,
Lower Granite,2021-12-23,,,,13,1,,1,,,,,,,,,
Lower Granite,2021-12-24,,,,7,1,,1,,,,,,,,,
Lower Granite,2021-12-25,,,,11,2,,1,,,,,,,,,
Lower Granite,2021-12-26,,,,16,9,,1,,,,,,,,,
Lower Granite,2021-12-27,,,,6,,,2,,,,,,,,,
Lower Granite,2021-12-28,,,,2,1,,1,,,,,,,,,
Lower Granite,2021-12-29,,,,5,2,,,,,,,,,,,
Lower Granite,2021-12-30,,,,11,,,1,,,,,,,,,
Notes:
Columbia River DART
2021 Adult Passage Daily Counts at Lower Granite
2021-01-01 to 2021-12-31
Generated 24 Aug 2026 23:04:40 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
