Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2009-06-10,Sp,799,487,9,2,,,,,,,,,,,13.1
Lower Granite,2009-06-11,Sp,1235,449,6,1,,,,,,,,,,,13.5
Lower Granite,2009-06-12,Sp,1111,380,8,1,,,,1,,,,,,,13.9
Lower Granite,2009-06-13,Sp,1400,509,7,,,,,2,,,,,,,14.3
Lower Granite,2009-06-14,Sp,1567,650,7,,,,,2,,,,,,,14.7
Lower Granite,2009-06-15,Sp,758,390,13,2,,,,6,,,,,,,14.8
Lower Granite,2009-06-16,Sp,1192,679,17,,1,,,1,,,,,,,14.7
Lower Granite,2009-06-17,Sp,810,580,13,1,,,,6,,,,,,,14.9
Lower Granite,2009-06-18,Su,658,557,17,,,,,7,,,,,,,15.1
Lower Granite,2009-06-19,Su,1132,575,23,4,1,,,16,,,,,,,15.6
Lower Granite,2009-06-20,Su,1094,571,25,2,,,,28,,,,,,,15.5
Lower Granite,2009-06-21,Su,1242,700,29,1,,,,31,,,,,,,15.5
Lower Granite,2009-06-22,Su,732,511,26,1,1,,,22,,,,,,,15.1
Lower Granite,2009-06-23,Su,978,787,31,1,2,,,29,,,,,,,14.7
Lower Granite,2009-06-24,Su,436,490,26,1,2,,,13,,,,,,,14.4
Lower Granite,2009-06-25,Su,552,701,43,5,5,,,60,,,,,,,14.9
Lower Granite,2009-06-26,Su,718,743,28,6,6,,,59,,,,,,,15.6
Lower Granite,2009-06-27,Su,524,702,24,,7,,,40,1,1,2,,,,16.1
Lower Granite,2009-06-28,Su,661,780,39,4,23,,,85,,,,,,,16.7
Lower Granite,2009-06-29,Su,383,547,34,6,17,,,47,,,,,,,17.3
Lower Granite,2009-06-30,Su,373,396,49,13,29,,,68,,,,,,,17.7
Lower Granite,2009-07-01,Su,378,488,30,8,35,,,122,,,,,,,18
Lower Granite,2009-07-02,Su,418,434,66,18,44,,,86,,,,,,,18.5
Lower Granite,2009-07-03,Su,215,485,81,19,37,,,86,,,,,,,18.8
Lower Granite,2009-07-04,Su,277,454,70,12,43,,,91,,,,,,,19
Lower Granite,2009-07-05,Su,289,407,61,13,36,,,91,,1,1,,,,19.2
Lower Granite,2009-07-06,Su,169,392,65,11,54,,,86,,,,,,,19.1
Lower Granite,2009-07-07,Su,137,301,88,26,72,,,60,,,,,,,19.1
Lower Granite,2009-07-08,Su,401,691,123,34,80,,,114,,,,,,,19.1
Lower Granite,2009-07-09,Su,401,563,138,42,103,,,194,,,,,,,19
Lower Granite,2009-07-10,Su,335,518,114,40,79,,,133,,1,1,,,,18.7
Lower Granite,2009-07-11,Su,281,466,131,29,76,,,221,,,,,,,18.6
Lower Granite,2009-07-12,Su,235,382,149,47,92,,,148,,,,,,,18.6
Lower Granite,2009-07-13,Su,179,361,125,40,73,,,104,,,,,,,18.5
Lower Granite,2009-07-14,Su,109,287,183,64,52,,,76,,,,,,,18.4
Lower Granite,2009-07-15,Su,120,260,184,71,44,,,137,,,,,,,18.2
Lower Granite,2009-07-16,Su,100,212,240,61,38,,,118,1,,1,,,,18.1
Lower Granite,2009-07-17,Su,43,164,176,62,17,,,54,1,4,5,,,,18.4
Lower Granite,2009-07-18,Su,46,91,149,46,25,,,62,,,,,,,18.9
Lower Granite,2009-07-19,Su,40,80,119,47,14,,,68,,,,,,,19
Lower Granite,2009-07-20,Su,77,134,114,40,10,,,35,,1,1,,,,19.3
Lower Granite,2009-07-21,Su,79,112,170,61,17,,,91,,1,1,,,,19.7
Lower Granite,2009-07-22,Su,42,49,119,52,10,,,38,,3,3,,,,19.6
Lower Granite,2009-07-23,Su,40,65,149,47,13,,,90,,1,1,,,,19.6
Lower Granite,2009-07-24,Su,43,118,145,53,5,,,61,,1,1,,,,19.5
Lower Granite,2009-07-25,Su,31,97,198,59,6,,,44,,3,3,,,,19.5
Lower Granite,2009-07-26,Su,40,73,195,73,5,,,108,,1,1,,,,19.4
Lower Granite,2009-07-27,Su,11,58,101,42,2,,,52,,,,,,,19.3
Lower Granite,2009-07-28,Su,4,16,57,26,1,,,58,,,,,,,19.4
Lower Granite,2009-07-29,Su,20,18,82,35,2,,,43,1,1,2,,,,19.7
Lower Granite,2009-07-30,Su,14,32,146,46,1,,,61,,3,3,,,,19.5
Lower Granite,2009-07-31,Su,6,16,38,20,4,,,38,,2,2,,,,19.8
Lower Granite,2009-08-01,Su,12,31,114,60,1,,,11,,,,,,,19.8
Lower Granite,2009-08-02,Su,59,60,332,146,4,,,31,1,1,2,,,,19.3
Lower Granite,2009-08-03,Su,28,62,227,88,2,,,28,2,1,3,,,,19
Lower Granite,2009-08-04,Su,42,68,291,139,4,,,5,1,1,2,,,,19.1
Lower Granite,2009-08-05,Su,30,32,286,125,1,,,2,,2,2,,,,18.9
Lower Granite,2009-08-06,Su,11,12,147,65,1,,,4,,,,,,,19.1
Lower Granite,2009-08-07,Su,43,49,347,137,2,,,4,,2,2,,,,18.7
Lower Granite,2009-08-08,Su,16,16,280,118,1,,,22,,,,,,,18.8
Lower Granite,2009-08-09,Su,16,20,379,155,1,,,6,,1,1,,,,18.9
Lower Granite,2009-08-10,Su,7,19,293,120,,,,1,1,,1,,,,18.5
Lower Granite,2009-08-11,Su,22,18,294,132,2,,,1,,2,2,,,,18.3
Lower Granite,2009-08-12,Su,8,6,183,82,4,,,2,,2,2,,,,18.7
Lower Granite,2009-08-13,Su,16,8,159,73,2,,,11,,3,3,,,,18.9
Lower Granite,2009-08-14,Su,8,5,150,67,1,,,2,,,,,,,18.9
Lower Granite,2009-08-15,Su,17,14,367,143,2,,,8,,3,3,,,,18.7
Lower Granite,2009-08-16,Su,32,34,322,119,1,,,4,1,,1,,,,18.5
Lower Granite,2009-08-17,Su,52,29,301,113,1,,,1,,,,,,,18.4
Lower Granite,2009-08-18,Fa,7,36,272,92,,,,4,1,1,2,,,,18.3
Lower Granite,2009-08-19,Fa,29,23,213,82,,,,4,,2,2,,,,18.3
Lower Granite,2009-08-20,Fa,29,11,211,80,,,,1,,1,1,,,,18.5
Lower Granite,2009-08-21,Fa,80,35,268,100,,,,2,,1,1,,,,18.4
Lower Granite,2009-08-22,Fa,77,48,309,121,1,,,1,,,,,,,17.9
Lower Granite,2009-08-23,Fa,55,44,342,124,,,,4,,1,1,,,,18.3
Lower Granite,2009-08-24,Fa,88,19,339,137,,,,-1,,1,1,,,,18.9
Lower Granite,2009-08-25,Fa,80,52,316,110,,,,4,,1,1,,,,19.2
Lower Granite,2009-08-26,Fa,95,44,357,118,,,,,,,,,,,18.5
Lower Granite,2009-08-27,Fa,64,37,289,89,,,,1,,2,2,,,,18.6
Lower Granite,2009-08-28,Fa,131,60,274,100,,,,,,,,,,,19.1
Lower Granite,2009-08-29,Fa,192,128,285,91,,,,1,,1,1,,,,18.9
Lower Granite,2009-08-30,Fa,161,130,527,197,,,,,1,,1,,,,18.9
Lower Granite,2009-08-31,Fa,140,74,504,162,,,,,,1,1,,,,19.5
Lower Granite,2009-09-01,Fa,180,230,1205,397,,,,,,,,,,,20
Lower Granite,2009-09-02,Fa,275,272,540,174,,,,,,1,1,,,,20.2
Lower Granite,2009-09-03,Fa,385,508,651,259,,,,,,1,1,,,,19.7
Lower Granite,2009-09-04,Fa,552,944,2249,780,,,,,,1,1,,,,19.9
Lower Granite,2009-09-05,Fa,376,856,4057,1157,,,,,,,,,,,20.2
Lower Granite,2009-09-06,Fa,850,1849,6630,1901,1,,,,,1,1,,,,19.6
Lower Granite,2009-09-07,Fa,570,1139,10912,2849,1,1,,,,,,,,,19.5
Lower Granite,2009-09-08,Fa,433,846,5708,1436,,1,,,,-1,-1,,,,19.2
Lower Granite,2009-09-09,Fa,347,898,4772,1219,,1,1,,,2,2,,,,19.2
Lower Granite,2009-09-10,Fa,445,1385,5358,1175,,1,2,,,1,1,,,,18.7
Lower Granite,2009-09-11,Fa,374,1019,4560,1010,,1,,,,,,,,,18.1
Lower Granite,2009-09-12,Fa,580,935,3414,761,,1,,,1,,1,,,,17.9
Lower Granite,2009-09-13,Fa,468,1307,3314,782,,1,,,,,,,,,18
Lower Granite,2009-09-14,Fa,830,2158,6672,1588,,1,4,,,1,1,,,,18.2
Lower Granite,2009-09-15,Fa,480,1910,9278,1902,,5,,,,,,,,,18.3
Lower Granite,2009-09-16,Fa,325,1332,4721,1021,,6,1,,,1,1,,,,19
Lower Granite,2009-09-17,Fa,493,2192,7603,1645,,5,2,,,2,2,,,,19
Lower Granite,2009-09-18,Fa,326,613,6661,1385,,4,2,,,1,1,,,,19.3
Lower Granite,2009-09-19,Fa,427,1400,4435,913,,18,2,,,,,,,,19.7
Lower Granite,2009-09-20,Fa,436,2252,9988,1985,,32,11,,,1,1,,,,19.7
Lower Granite,2009-09-21,Fa,360,1121,5633,1150,,16,,,-1,,-1,,,,19.7
Lower Granite,2009-09-22,Fa,362,1140,5782,1104,,31,8,,,,,,,,19.8
Lower Granite,2009-09-23,Fa,389,856,5275,1141,,26,2,,,2,2,,,,19.9
Lower Granite,2009-09-24,Fa,257,814,4431,880,,20,6,,,-1,-1,,,,20
Lower Granite,2009-09-25,Fa,133,1018,4834,1004,,40,8,,,,,,,,20
Lower Granite,2009-09-26,Fa,155,866,4369,870,,36,10,,,,,,,,19.9
Lower Granite,2009-09-27,Fa,239,1033,6384,1315,,50,2,,,,,,,,19.7
Lower Granite,2009-09-28,Fa,119,686,4193,833,,34,,,,,,,,,19.6
Lower Granite,2009-09-29,Fa,270,931,6618,1414,,44,6,,,,,,,,19.4
Lower Granite,2009-09-30,Fa,58,428,4557,899,,38,59,,,,,,,,19.2
Lower Granite,2009-10-01,Fa,162,685,5866,1218,,43,1,,,,,,,,19
Lower Granite,2009-10-02,Fa,155,695,6153,1424,,50,2,,,,,,,,18.8
Lower Granite,2009-10-03,Fa,113,608,6368,1392,,61,7,,,,,,,,18.6
Lower Granite,2009-10-04,Fa,109,356,5810,1206,1,64,1,,,,,,,,18.3
Lower Granite,2009-10-05,Fa,112,420,8210,1765,1,121,7,,,,,,,,17.9
Lower Granite,2009-10-06,Fa,89,335,5653,1164,,70,13,,,,,,,,
Lower Granite,2009-10-07,Fa,56,360,6317,1332,,97,5,,,,,,,,
Lower Granite,2009-10-08,Fa,82,349,6991,1428,,127,6,,,,,,,,
Lower Granite,2009-10-09,Fa,188,367,5723,1138,,143,12,,,,,,,,
Lower Granite,2009-10-10,Fa,125,340,5212,1205,,110,7,,,,,,,,
Lower Granite,2009-10-11,Fa,70,223,5163,1033,,124,4,,,,,,,,
Lower Granite,2009-10-12,Fa,107,217,5274,1194,,134,1,,,,,,,,
Lower Granite,2009-10-13,Fa,91,202,4102,935,,124,1,,,,,,,,
Lower Granite,2009-10-14,Fa,89,180,3725,810,,116,2,,,,,,,,
Lower Granite,2009-10-15,Fa,86,193,3995,910,,115,2,,,,,,,,
Lower Granite,2009-10-16,Fa,59,235,4786,1078,,187,4,,,,,,,,
Lower Granite,2009-10-17,Fa,26,161,3403,775,,113,,,,,,,,,
Lower Granite,2009-10-18,Fa,38,134,3459,751,,162,5,,,,,,,,
Lower Granite,2009-10-19,Fa,46,80,3273,686,,190,5,,,,,,,,
Lower Granite,2009-10-20,Fa,18,82,2746,658,,103,1,,,,,,,,
Lower Granite,2009-10-21,Fa,35,138,2973,752,,138,,,,,,,,,
Lower Granite,2009-10-22,Fa,60,92,2617,643,,76,7,,,,,,,,
Lower Granite,2009-10-23,Fa,50,83,2039,526,,98,2,,,,,,,,
Lower Granite,2009-10-24,Fa,50,101,2428,646,,240,5,,,,,,,,
Lower Granite,2009-10-25,Fa,54,73,2336,601,,192,,,,,,,,,
Lower Granite,2009-10-26,Fa,53,127,2785,714,,260,6,,,,,,,,
Lower Granite,2009-10-27,Fa,47,107,2893,769,,244,6,,,,,,,,
Lower Granite,2009-10-28,Fa,48,79,2556,720,,198,12,,,,,,,,
Lower Granite,2009-10-29,Fa,55,116,2414,642,,126,10,,,,,,,,
Lower Granite,2009-10-30,Fa,31,88,2323,552,,59,4,,,,,,,,
Lower Granite,2009-10-31,Fa,32,68,2006,496,,55,4,,,,,,,,
Lower Granite,2009-11-01,Fa,7,53,1954,409,,37,1,,,,,,,,
Lower Granite,2009-11-02,Fa,12,28,909,206,,32,2,,,,,,,,
Lower Granite,2009-11-03,Fa,7,20,903,229,,26,2,,,,,,,,
Lower Granite,2009-11-04,Fa,7,23,965,242,,28,,,,,,,,,
Lower Granite,2009-11-05,Fa,3,29,783,201,,16,,,,,,,,,
Lower Granite,2009-11-06,Fa,5,20,745,167,,5,,,,,,,,,
Lower Granite,2009-11-07,Fa,6,24,857,189,,25,,,,,,,,,
Lower Granite,2009-11-08,Fa,10,28,1084,272,,21,2,,,,,,,,
Lower Granite,2009-11-09,Fa,7,10,720,195,,23,1,,,,,,,,
Lower Granite,2009-11-10,Fa,5,11,894,239,,16,2,,,,,,,,
Lower Granite,2009-11-11,Fa,5,12,532,170,,18,3,,,,,,,,
Lower Granite,2009-11-12,Fa,3,8,434,128,,12,,,,,,,,,
Lower Granite,2009-11-13,Fa,3,12,366,102,,4,,,,,,,,,
Lower Granite,2009-11-14,Fa,5,7,358,112,,2,1,,,,,,,,
Lower Granite,2009-11-15,Fa,3,10,229,59,,3,,,,,,,,,
Lower Granite,2009-11-16,Fa,3,2,122,34,,,,,,,,,,,
Lower Granite,2009-11-18,Fa,5,3,638,207,,1,,,,,,,,,
Lower Granite,2009-11-19,Fa,7,1,357,105,,2,,,,,,,,,
Lower Granite,2009-11-20,Fa,1,6,349,102,,2,1,,,,,,,,
Lower Granite,2009-11-21,Fa,,,325,80,,1,,,,,,,,,
Lower Granite,2009-11-22,Fa,-1,1,207,52,,,,,,,,,,,
Lower Granite,2009-11-23,Fa,,,77,21,,2,,,,,,,,,
Lower Granite,2009-11-24,Fa,1,1,67,15,,-1,,,,,,,,,
Lower Granite,2009-11-25,Fa,,3,102,30,,,,,,,,,,,
Lower Granite,2009-11-26,Fa,,,217,51,,,,,,,,,,,
Lower Granite,2009-11-27,Fa,1,,104,27,,,,,,,,,,,
Lower Granite,2009-11-28,Fa,1,1,100,33,,,,,,,,,,,
Lower Granite,2009-11-29,Fa,,,130,34,,,,,,,,,,,
Lower Granite,2009-11-30,Fa,,,46,13,,,,,,,,,,,
Lower Granite,2009-12-01,Fa,2,,73,24,,,,,,,,,,,
Lower Granite,2009-12-02,Fa,1,,51,19,,,,,,,,,,,
Lower Granite,2009-12-03,Fa,,,25,6,,1,,,,,,,,,
Lower Granite,2009-12-04,Fa,,,44,16,,,,,,,,,,,
Lower Granite,2009-12-05,Fa,,,24,5,,,,,,,,,,,
Lower Granite,2009-12-06,Fa,,,39,18,,,,,,,,,,,
Lower Granite,2009-12-07,Fa,,-1,59,18,,,,,,,,,,,
Lower Granite,2009-12-08,Fa,,,45,13,,,,,,,,,,,
Lower Granite,2009-12-09,Fa,,,16,4,,,,,,,,,,,
Lower Granite,2009-12-10,Fa,,,33,8,,,,,,,,,,,
Lower Granite,2009-12-11,Fa,,,35,12,,,,,,,,,,,
Lower Granite,2009-12-12,Fa,,,22,8,,,,,,,,,,,
Lower Granite,2009-12-13,Fa,,,19,6,,,,,,,,,,,
Lower Granite,2009-12-14,Fa,,,4,2,,,,,,,,,,,
Lower Granite,2009-12-15,Fa,,,4,,,,,,,,,,,,
Lower Granite,2009-12-16,,,,6,2,,,,,,,,,,,
Lower Granite,2009-12-17,,,,8,1,,,,,,,,,,,
Lower Granite,2009-12-18,,,,12,3,,,,,,,,,,,
Lower Granite,2009-12-19,,,,5,-1,,,,,,,,,,,
Lower Granite,2009-12-20,,,,9,1,,,,,,,,,,,
Lower Granite,2009-12-21,,,,5,,,,,,,,,,,,
Lower Granite,2009-12-22,,,,8,4,,,,,,,,,,,
Lower Granite,2009-12-23,,,,27,7,,,,,,,,,,,
Lower Granite,2009-12-24,,,,20,6,,,,,,,,,,,
Lower Granite,2009-12-25,,,,34,11,,,,,,,,,,,
Lower Granite,2009-12-26,,,,9,1,,,,,,,,,,,
Lower Granite,2009-12-27,,,,13,2,,,,,,,,,,,
Lower Granite,2009-12-28,,,,8,3,,,,,,,,,,,
Lower Granite,2009-12-29,,,,9,1,,,,,,,,,,,
Lower Granite,2009-12-30,,,,3,1,,,,,,,,,,,
Notes:
Columbia River DART
2009 Adult Passage Daily Counts at Lower Granite
2009-01-01 to 2009-12-31
Generated 24 Aug 2026 09:12:28 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
