Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2019-04-07,Sp,,,75,47,,,,,,,,,,,8.7
Lower Granite,2019-04-08,Sp,,,49,23,,,,,,,,,,,8.6
Lower Granite,2019-04-09,Sp,,,34,14,,,,,,,,,,,8
Lower Granite,2019-04-10,Sp,,,8,4,,,,,,,,,,,7.6
Lower Granite,2019-04-11,Sp,,,7,1,,,,,,,,,,,7.5
Lower Granite,2019-04-12,Sp,,,28,8,,,,,,,,,,,7.5
Lower Granite,2019-04-13,Sp,,,37,17,,,,,,,,,,,8
Lower Granite,2019-04-14,Sp,,,43,17,,,,,,,,,,,8.4
Lower Granite,2019-04-15,Sp,,,40,18,,,,,,,,,,,8.8
Lower Granite,2019-04-16,Sp,,,28,10,,,,,,,,,,,9
Lower Granite,2019-04-17,Sp,,,35,16,,,,,,,,,,,9.1
Lower Granite,2019-04-18,Sp,,,30,18,,,,,,,,,,,9.4
Lower Granite,2019-04-19,Sp,,,36,11,,,,,,,,,,,9.7
Lower Granite,2019-04-20,Sp,,,21,7,,,,,,,,,,,10.3
Lower Granite,2019-04-21,Sp,,,28,14,,,,,,,,,,,10.7
Lower Granite,2019-04-22,Sp,,,16,4,,,,,,,,,,,10.2
Lower Granite,2019-04-23,Sp,1,,25,11,,,,,,,,,,,9.9
Lower Granite,2019-04-24,Sp,,,30,17,,,,,,,,,,,10
Lower Granite,2019-04-25,Sp,,,19,11,,,,,,,,,,,10.2
Lower Granite,2019-04-26,Sp,1,,11,4,,,,,,,,,,,10.2
Lower Granite,2019-04-27,Sp,2,,7,2,,,,,,,,,,,9.9
Lower Granite,2019-04-28,Sp,2,1,14,10,,,,,,,,,,,9.7
Lower Granite,2019-04-29,Sp,2,,5,4,,,,,,,,,,,9.8
Lower Granite,2019-04-30,Sp,2,,7,5,,,,,,,,,,,9.7
Lower Granite,2019-05-01,Sp,2,,10,6,,,,,,,,,,,9.9
Lower Granite,2019-05-02,Sp,4,,6,2,,,,,,,,,,,9.9
Lower Granite,2019-05-03,Sp,11,1,15,13,,,,,,,,,,,10
Lower Granite,2019-05-04,Sp,8,2,9,7,,,,,,,,,,,10.4
Lower Granite,2019-05-05,Sp,13,2,8,6,,,,,,,,,,,11.1
Lower Granite,2019-05-06,Sp,22,,6,5,,,,,,,,,,,11.8
Lower Granite,2019-05-07,Sp,42,,6,4,,,,,,,,,,,12.5
Lower Granite,2019-05-08,Sp,51,,4,4,,,,,,,,,,,12.7
Lower Granite,2019-05-09,Sp,41,1,5,4,,,,,,,,,,,12.4
Lower Granite,2019-05-10,Sp,55,,4,4,,,,,,,,,,,12
Lower Granite,2019-05-11,Sp,186,9,4,4,,,,,,,,,,,12
Lower Granite,2019-05-12,Sp,274,2,,,,,,,,,,,,,12
Lower Granite,2019-05-13,Sp,500,26,1,1,,,,,,,,,,,12
Lower Granite,2019-05-14,Sp,802,19,4,4,,,,,,,,,,,12.2
Lower Granite,2019-05-15,Sp,990,37,5,5,,,,,,,,,,,12.1
Lower Granite,2019-05-16,Sp,830,36,4,4,,,,,,,,,,,12
Lower Granite,2019-05-17,Sp,813,39,1,,,,,,,,,,,,11.6
Lower Granite,2019-05-18,Sp,903,57,,,,,,,,,,,,,11.2
Lower Granite,2019-05-19,Sp,351,41,1,1,,,,,,,,,,,10.7
Lower Granite,2019-05-20,Sp,210,51,1,1,,,,,,,,,,,10.8
Lower Granite,2019-05-21,Sp,492,94,,,,,,,,,,,,,11.1
Lower Granite,2019-05-22,Sp,900,134,1,1,,,,,,,,,,,11.4
Lower Granite,2019-05-23,Sp,905,105,1,1,,,,,,,,,,,11.3
Lower Granite,2019-05-24,Sp,601,119,,,,,,,,,,,,,11.6
Lower Granite,2019-05-25,Sp,534,124,1,1,,,,,,,,,,,11.8
Lower Granite,2019-05-26,Sp,282,105,,,,,,,,,,,,,11.7
Lower Granite,2019-05-27,Sp,280,146,1,1,,,,,,,,,,,12.1
Lower Granite,2019-05-28,Sp,76,80,,,,,,,,,,,,,12.5
Lower Granite,2019-05-29,Sp,125,140,,,,,,,,,,,,,12.8
Lower Granite,2019-05-30,Sp,1084,256,,,,,,,,,,,,,13.3
Lower Granite,2019-05-31,Sp,452,158,,,,,,1,,,,,,,13.7
Lower Granite,2019-06-01,Sp,521,195,,,,,,,,,,,,,13.9
Lower Granite,2019-06-02,Sp,386,221,,,,,,,,,,,,,14.1
Lower Granite,2019-06-03,Sp,322,179,1,1,,,,,,,,,,,14.2
Lower Granite,2019-06-04,Sp,477,171,,,,,,,,,,,,,14.5
Lower Granite,2019-06-05,Sp,558,121,,,,,,,,,,,,,14.6
Lower Granite,2019-06-06,Sp,488,137,-1,,,,,,,,,,,,14.6
Lower Granite,2019-06-07,Sp,536,140,,,,,,,,,,,,,14.6
Lower Granite,2019-06-08,Sp,1078,166,,,,,,,1,,1,,,,14.3
Lower Granite,2019-06-09,Sp,658,112,,,,,,,,,,,,,13.9
Lower Granite,2019-06-10,Sp,525,121,,,,,,,,,,,,,13.8
Lower Granite,2019-06-11,Sp,402,67,,,,,,,,,,,,,13.8
Lower Granite,2019-06-12,Sp,251,85,,,,,,,,,,,,,14.2
Lower Granite,2019-06-13,Sp,286,77,,,,,,,,,,,,,15
Lower Granite,2019-06-14,Sp,246,70,,,,,,,,,,,,,15.9
Lower Granite,2019-06-15,Sp,208,78,,,,,,1,,,,,,,16.7
Lower Granite,2019-06-16,Sp,156,74,2,2,,,,,,,,,,,17
Lower Granite,2019-06-17,Sp,208,70,1,1,,,,,2,,2,,,,17.2
Lower Granite,2019-06-18,Su,472,95,,,,,,,,,,,,,17.5
Lower Granite,2019-06-19,Su,296,94,2,2,,,,,,,,,,,17.8
Lower Granite,2019-06-20,Su,170,75,,,,,,1,,1,1,,,,17.9
Lower Granite,2019-06-21,Su,91,80,,,,,,1,,,,,,,17.7
Lower Granite,2019-06-22,Su,135,76,1,,,,,2,,,,,,,17.2
Lower Granite,2019-06-23,Su,255,97,1,1,,,,5,,1,1,,,,16.3
Lower Granite,2019-06-24,Su,224,92,,,,,,31,,-1,-1,,,,15.9
Lower Granite,2019-06-25,Su,112,61,2,1,,,,102,,1,1,,,,15.9
Lower Granite,2019-06-26,Su,71,56,3,3,,,,40,,,,,,,16
Lower Granite,2019-06-27,Su,61,61,3,3,,,,50,,2,2,,,,16.2
Lower Granite,2019-06-28,Su,86,88,1,1,,,,86,1,,1,,,,16.5
Lower Granite,2019-06-29,Su,74,46,,,1,,,46,,,,,,,16.8
Lower Granite,2019-06-30,Su,60,61,2,1,,,,83,,,,,,,16.9
Lower Granite,2019-07-01,Su,85,68,1,2,,,,77,1,,1,,,,17.1
Lower Granite,2019-07-02,Su,73,63,7,6,2,,,164,,,,,,,17.6
Lower Granite,2019-07-03,Su,84,49,3,2,3,,,225,,1,1,,,,18.2
Lower Granite,2019-07-04,Su,62,47,11,11,,,,516,1,,1,,,,18.7
Lower Granite,2019-07-05,Su,116,75,4,2,1,,,504,,1,1,,,,19.1
Lower Granite,2019-07-06,Su,86,93,5,3,1,,,774,,6,6,,,,19.3
Lower Granite,2019-07-07,Su,97,59,13,13,,,,1082,1,5,6,,,,19.4
Lower Granite,2019-07-08,Su,79,40,7,4,,,,747,,3,3,,,,19.5
Lower Granite,2019-07-09,Su,47,45,16,9,,,,677,2,2,4,,,,19.4
Lower Granite,2019-07-10,Su,62,54,11,9,1,,,1050,1,5,6,,,,19
Lower Granite,2019-07-11,Su,71,60,12,10,1,,,1332,,8,8,,,,18.5
Lower Granite,2019-07-12,Su,53,38,15,15,1,,,966,2,7,9,,,,18.4
Lower Granite,2019-07-13,Su,63,55,14,14,1,,,729,3,7,10,,,,18.5
Lower Granite,2019-07-14,Su,85,41,23,18,4,,,674,2,6,8,,,,18.5
Lower Granite,2019-07-15,Su,58,35,20,14,,,,602,2,8,10,,,,18.8
Lower Granite,2019-07-16,Su,38,22,26,19,2,,,596,,12,12,,,,19.2
Lower Granite,2019-07-17,Su,42,42,36,20,1,,,469,3,7,10,,,,19.3
Lower Granite,2019-07-18,Su,23,12,41,26,3,,,264,3,16,19,,,,19.2
Lower Granite,2019-07-19,Su,42,26,51,41,1,,,330,1,14,15,,,,19.2
Lower Granite,2019-07-20,Su,55,32,41,28,1,,,439,4,17,21,,,,19.1
Lower Granite,2019-07-21,Su,38,12,46,35,1,,,511,,15,15,,,,18.9
Lower Granite,2019-07-22,Su,55,12,37,29,2,,,485,1,12,13,,,,18.7
Lower Granite,2019-07-23,Su,65,9,22,14,1,,,177,2,9,11,,,,18.3
Lower Granite,2019-07-24,Su,37,14,43,33,5,,,139,2,14,16,,,,18
Lower Granite,2019-07-25,Su,97,23,68,47,2,,,173,2,14,16,,,,18.3
Lower Granite,2019-07-26,Su,78,7,59,42,3,,,310,4,21,25,,,,19.1
Lower Granite,2019-07-27,Su,82,11,65,42,5,,,337,,13,13,,,,19.3
Lower Granite,2019-07-28,Su,50,6,94,69,4,,,154,,11,11,,,,19
Lower Granite,2019-07-29,Su,37,5,56,31,1,,,128,,4,4,,,,19
Lower Granite,2019-07-30,Su,39,11,45,33,,,,115,1,11,12,,,,19.2
Lower Granite,2019-07-31,Su,39,5,61,33,2,,,177,1,10,11,,,,19
Lower Granite,2019-08-01,Su,30,7,48,29,3,,,196,2,16,18,,,,19.1
Lower Granite,2019-08-02,Su,28,6,37,21,1,,,80,,10,10,,,,19.3
Lower Granite,2019-08-03,Su,32,8,54,31,1,,,109,1,10,11,,,,19.3
Lower Granite,2019-08-04,Su,20,10,42,32,3,,,42,1,13,14,,,,19.6
Lower Granite,2019-08-05,Su,26,10,45,27,,,,43,2,9,11,,,,19.8
Lower Granite,2019-08-06,Su,23,,36,23,3,,,49,1,6,7,,,,19.8
Lower Granite,2019-08-07,Su,29,4,43,22,,,,117,3,19,22,,,,19.8
Lower Granite,2019-08-08,Su,16,,31,25,4,,,93,,7,7,,,,20.1
Lower Granite,2019-08-09,Su,4,1,25,19,,,,13,2,15,17,,,,19.5
Lower Granite,2019-08-10,Su,14,3,36,27,,,,17,1,6,7,,,,19.1
Lower Granite,2019-08-11,Su,28,5,19,11,1,,,27,,5,5,,,,18.8
Lower Granite,2019-08-12,Su,17,2,28,24,1,,,34,,12,12,,,,19
Lower Granite,2019-08-13,Su,17,5,25,19,4,,,9,,5,5,,,,19.5
Lower Granite,2019-08-14,Su,23,5,31,17,,,,3,2,7,9,,,,19.4
Lower Granite,2019-08-15,Su,22,3,31,21,1,,,13,,10,10,,,,19.3
Lower Granite,2019-08-16,Su,36,,31,22,4,,,10,2,9,11,,,,19.1
Lower Granite,2019-08-17,Su,51,9,77,51,1,,,28,11,15,26,,,,19.3
Lower Granite,2019-08-18,Fa,30,5,47,35,,,,51,1,12,13,,,,19.9
Lower Granite,2019-08-19,Fa,37,6,27,20,1,,,21,2,9,11,,,,20.3
Lower Granite,2019-08-20,Fa,40,7,30,23,1,,,8,2,10,12,,,,20.1
Lower Granite,2019-08-21,Fa,30,3,21,11,1,,,7,1,3,4,,,,20.1
Lower Granite,2019-08-22,Fa,35,2,36,21,,,,,,7,7,,,,20
Lower Granite,2019-08-23,Fa,31,4,36,27,,,,1,1,8,9,,,,20
Lower Granite,2019-08-24,Fa,48,4,16,10,,,,1,,9,9,,,,20.1
Lower Granite,2019-08-25,Fa,105,13,34,15,,,,3,-1,9,8,,,,19.8
Lower Granite,2019-08-26,Fa,115,7,30,23,1,,,-2,2,7,9,,,,19.8
Lower Granite,2019-08-27,Fa,65,19,27,19,,,,1,2,3,5,,,,20
Lower Granite,2019-08-28,Fa,76,20,33,16,,,,-1,,3,3,,,,20.6
Lower Granite,2019-08-29,Fa,102,21,38,20,,,,,,4,4,,,,20.3
Lower Granite,2019-08-30,Fa,63,23,25,16,,,,,1,3,4,,,,19.9
Lower Granite,2019-08-31,Fa,132,16,21,12,,,,,,10,10,,,,19.7
Lower Granite,2019-09-01,Fa,95,18,17,8,,,,,3,6,9,,,,19.6
Lower Granite,2019-09-02,Fa,197,26,19,13,,,,,2,2,4,,,,19.5
Lower Granite,2019-09-03,Fa,121,20,23,13,,,,,,5,5,,,,19.9
Lower Granite,2019-09-04,Fa,96,37,19,14,,,,,,5,5,,,,20.2
Lower Granite,2019-09-05,Fa,209,76,33,22,,,,,2,6,8,,,,20.4
Lower Granite,2019-09-06,Fa,258,80,45,25,,,,,,1,1,,,,
Lower Granite,2019-09-07,Fa,146,39,51,26,,,,,,5,5,,,,
Lower Granite,2019-09-08,Fa,324,88,63,31,,,,,,8,8,,,,
Lower Granite,2019-09-09,Fa,302,77,55,30,,,,,,7,7,,,,
Lower Granite,2019-09-10,Fa,379,113,159,72,,,,,1,5,6,,,,
Lower Granite,2019-09-11,Fa,433,97,113,45,,,,,1,7,8,,,,
Lower Granite,2019-09-12,Fa,393,148,150,62,,,,,,4,4,,,,
Lower Granite,2019-09-13,Fa,414,147,161,73,,,,,1,2,3,,,,
Lower Granite,2019-09-14,Fa,376,143,229,88,,2,,,,2,2,,,,
Lower Granite,2019-09-15,Fa,276,122,150,68,,,,,,4,4,,,,
Lower Granite,2019-09-16,Fa,265,164,170,55,,,,,,4,4,,,,
Lower Granite,2019-09-17,Fa,268,82,129,44,,,,,1,2,3,,,,
Lower Granite,2019-09-18,Fa,508,188,153,57,,3,,,,4,4,,,,
Lower Granite,2019-09-19,Fa,660,222,322,124,,4,,,,1,1,,,,
Lower Granite,2019-09-20,Fa,709,255,458,155,,1,,,,2,2,,,,
Lower Granite,2019-09-21,Fa,648,183,437,143,,3,,,-1,,-1,,,,
Lower Granite,2019-09-22,Fa,534,161,335,119,,4,,,,2,2,,,,
Lower Granite,2019-09-23,Fa,632,231,423,142,,12,,,,2,2,,,,
Lower Granite,2019-09-24,Fa,786,257,626,218,,20,2,,,,,,,,
Lower Granite,2019-09-25,Fa,756,325,732,249,,25,5,,1,1,2,,,,
Lower Granite,2019-09-26,Fa,566,171,717,239,,38,2,,,-1,-1,,,,
Lower Granite,2019-09-27,Fa,596,244,1310,419,,59,6,,,1,1,,,,
Lower Granite,2019-09-28,Fa,458,226,1184,414,,69,10,,,2,2,,,,
Lower Granite,2019-09-29,Fa,198,96,738,228,,94,6,,,,,,,,
Lower Granite,2019-09-30,Fa,133,89,588,157,,66,2,,,-2,-2,,,,
Lower Granite,2019-10-01,Fa,274,134,878,258,,147,4,,,,,,,,
Lower Granite,2019-10-02,Fa,234,106,865,263,,156,4,,,,,,,,
Lower Granite,2019-10-03,Fa,249,119,919,277,,272,6,,,,,,,,
Lower Granite,2019-10-04,Fa,201,106,672,205,,168,15,,,,,,,,
Lower Granite,2019-10-05,Fa,209,118,1020,299,,292,5,,,,,,,,
Lower Granite,2019-10-06,Fa,126,78,830,220,,245,14,,,,,,,,
Lower Granite,2019-10-07,Fa,157,97,755,220,,276,14,,,,,,,,
Lower Granite,2019-10-08,Fa,170,120,1101,339,,517,7,,,,,,,,
Lower Granite,2019-10-09,Fa,84,65,665,202,,275,8,,,,,,,,
Lower Granite,2019-10-10,Fa,111,62,633,206,,361,4,,,,,,,,
Lower Granite,2019-10-11,Fa,103,73,844,234,,402,39,,,,,,,,
Lower Granite,2019-10-12,Fa,92,45,529,153,,309,22,,,,,,,,
Lower Granite,2019-10-13,Fa,59,40,452,118,,225,13,,,,,,,,
Lower Granite,2019-10-14,Fa,55,44,404,116,,190,12,,,,,,,,
Lower Granite,2019-10-15,Fa,55,49,462,145,,241,9,,,,,,,,
Lower Granite,2019-10-16,Fa,50,43,502,156,,227,16,,,,,,,,
Lower Granite,2019-10-17,Fa,43,28,490,158,,224,13,,,,,,,,
Lower Granite,2019-10-18,Fa,44,33,746,219,,354,5,,,,,,,,
Lower Granite,2019-10-19,Fa,24,19,303,92,,154,2,,,,,,,,
Lower Granite,2019-10-20,Fa,43,27,519,158,,258,10,,,,,,,,
Lower Granite,2019-10-21,Fa,42,15,384,143,,173,7,,,,,,,,
Lower Granite,2019-10-22,Fa,33,29,490,146,,180,18,,,,,,,,
Lower Granite,2019-10-23,Fa,35,25,485,151,,116,6,,,,,,,,
Lower Granite,2019-10-24,Fa,28,34,418,130,,144,9,,,,,,,,
Lower Granite,2019-10-25,Fa,24,11,368,120,,101,10,,,,,,,,
Lower Granite,2019-10-26,Fa,32,12,471,160,,99,15,,,,,,,,
Lower Granite,2019-10-27,Fa,20,11,223,59,,72,3,,,,,,,,
Lower Granite,2019-10-28,Fa,29,10,209,57,,124,3,,,,,,,,
Lower Granite,2019-10-29,Fa,18,23,295,82,,146,8,,,,,,,,
Lower Granite,2019-10-30,Fa,16,13,294,114,,137,9,,,,,,,,
Lower Granite,2019-10-31,Fa,24,10,234,90,,138,11,,,,,,,,
Lower Granite,2019-11-01,Fa,26,9,288,95,,113,11,,,,,,,,
Lower Granite,2019-11-02,Fa,40,29,316,113,,74,4,,,,,,,,
Lower Granite,2019-11-03,Fa,36,19,216,72,,51,8,,,,,,,,
Lower Granite,2019-11-04,Fa,14,21,177,73,,46,4,,,,,,,,
Lower Granite,2019-11-05,Fa,14,7,182,73,,46,5,,,,,,,,
Lower Granite,2019-11-06,Fa,13,5,115,37,,38,3,,,,,,,,
Lower Granite,2019-11-07,Fa,11,11,81,27,,30,4,,,,,,,,
Lower Granite,2019-11-08,Fa,12,4,103,43,,21,1,,,,,,,,
Lower Granite,2019-11-09,Fa,14,1,66,23,,21,,,,,,,,,
Lower Granite,2019-11-10,Fa,15,1,103,47,,11,2,,,,,,,,
Lower Granite,2019-11-11,Fa,10,6,79,27,,2,,,,,,,,,
Lower Granite,2019-11-12,Fa,5,2,65,18,,5,,,,,,,,,
Lower Granite,2019-11-13,Fa,9,,38,14,,1,1,,,,,,,,
Lower Granite,2019-11-14,Fa,43,5,33,8,,9,1,,,,,,,,
Lower Granite,2019-11-15,Fa,24,1,29,10,,7,,,,,,,,,
Lower Granite,2019-11-16,Fa,59,3,47,16,,4,,,,,,,,,
Lower Granite,2019-11-17,Fa,33,1,55,19,,4,,,,,,,,,
Lower Granite,2019-11-18,Fa,19,1,64,21,,4,,,,,,,,,
Lower Granite,2019-11-19,Fa,10,2,62,24,,11,,,,,,,,,
Lower Granite,2019-11-20,Fa,3,3,63,18,,3,,,,,,,,,
Lower Granite,2019-11-21,Fa,4,,60,14,,9,,,,,,,,,
Lower Granite,2019-11-22,Fa,6,,40,16,,4,2,,,,,,,,
Lower Granite,2019-11-23,Fa,3,1,63,24,,4,,,,,,,,,
Lower Granite,2019-11-24,Fa,3,,89,24,,2,1,,,,,,,,
Lower Granite,2019-11-25,Fa,2,,51,22,,5,2,,,,,,,,
Lower Granite,2019-11-26,Fa,2,2,79,27,,7,,,,,,,,,
Lower Granite,2019-11-27,Fa,5,-1,81,23,,2,,,,,,,,,
Lower Granite,2019-11-28,Fa,1,,89,30,,3,,,,,,,,,
Lower Granite,2019-11-29,Fa,-1,,56,21,,1,,,,,,,,,
Lower Granite,2019-11-30,Fa,1,3,41,10,,1,,,,,,,,,
Lower Granite,2019-12-01,Fa,2,,36,6,,2,,,,,,,,,
Lower Granite,2019-12-02,Fa,5,,16,3,,4,,,,,,,,,
Lower Granite,2019-12-03,Fa,,1,11,3,,,,,,,,,,,
Lower Granite,2019-12-04,Fa,,,17,5,,4,,,,,,,,,
Lower Granite,2019-12-05,Fa,,2,10,3,,2,,,,,,,,,
Lower Granite,2019-12-06,Fa,1,,,-1,,1,,,,,,,,,
Lower Granite,2019-12-07,Fa,2,,11,4,,,,,,,,,,,
Lower Granite,2019-12-08,Fa,,,7,4,,,,,,,,,,,
Lower Granite,2019-12-09,Fa,,,3,2,,3,,,,,,,,,
Lower Granite,2019-12-10,Fa,,,4,3,,2,,,,,,,,,
Lower Granite,2019-12-11,Fa,,,4,2,,,,,,,,,,,
Lower Granite,2019-12-12,Fa,,,5,2,,,,,,,,,,,
Lower Granite,2019-12-13,Fa,1,,10,4,,,,,,,,,,,
Lower Granite,2019-12-14,Fa,,,23,10,,1,,,,,,,,,
Lower Granite,2019-12-15,Fa,1,,8,,,1,,,,,,,,,
Lower Granite,2019-12-16,,,,5,1,,,,,,,,,,,
Lower Granite,2019-12-17,,,,17,6,,1,,,,,,,,,
Lower Granite,2019-12-18,,,,,,,,,,,,,,,,
Lower Granite,2019-12-19,,,,,,,,,,,,,,,,
Lower Granite,2019-12-20,,,,20,6,,,,,,,,,,,
Lower Granite,2019-12-21,,,,22,6,,,,,,,,,,,
Lower Granite,2019-12-22,,,,15,6,,,,,,,,,,,
Lower Granite,2019-12-23,,,,12,3,,,,,,,,,,,
Lower Granite,2019-12-24,,,,4,,,,,,,,,,,,
Lower Granite,2019-12-25,,,,7,2,,,,,,,,,,,
Lower Granite,2019-12-26,,,,2,,,,,,,,,,,,
Lower Granite,2019-12-27,,,,,,,,,,,,,,,,
Lower Granite,2019-12-28,,,,2,1,,,,,,,,,,,
Lower Granite,2019-12-29,,,,5,1,,,,,,,,,,,
Lower Granite,2019-12-30,,,,7,2,,,,,,,,,,,
Notes:
Columbia River DART
2019 Adult Passage Daily Counts at Lower Granite
2019-01-01 to 2019-12-31
Generated 24 Aug 2026 23:04:38 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
