Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2023-04-20,Sp,,,26,20,,,,,,,,,,,8.5
Lower Granite,2023-04-21,Sp,,,13,10,,,,,,,,,,,8.3
Lower Granite,2023-04-22,Sp,,,10,8,,,,,,,,,,,8
Lower Granite,2023-04-23,Sp,5,,21,14,,,,,,,,,,,8.2
Lower Granite,2023-04-24,Sp,6,,12,5,,,,,,,,,,,8.4
Lower Granite,2023-04-25,Sp,2,,12,9,,,,,,,,,,,8.6
Lower Granite,2023-04-26,Sp,4,,14,9,,,,,,,,,,,9.1
Lower Granite,2023-04-27,Sp,2,,25,22,,,,,,,,,,,9.3
Lower Granite,2023-04-28,Sp,5,,26,16,,,,,,,,,,,9.8
Lower Granite,2023-04-29,Sp,9,1,21,16,,,,,,,,,,,10.2
Lower Granite,2023-04-30,Sp,4,2,27,19,,,,,,,,,,,10.6
Lower Granite,2023-05-01,Sp,7,2,19,16,,,,,,,,,,,11
Lower Granite,2023-05-02,Sp,24,2,25,21,,,,,,,,,,,11.3
Lower Granite,2023-05-03,Sp,38,1,30,19,,,,,,,,,,,11
Lower Granite,2023-05-04,Sp,40,3,25,20,,,,,,,,,,,10.6
Lower Granite,2023-05-05,Sp,109,6,21,13,,,,,,,,,,,10.5
Lower Granite,2023-05-06,Sp,73,1,11,4,,,,,,,,,,,10.1
Lower Granite,2023-05-07,Sp,79,3,10,6,,,,,,,,,,,10
Lower Granite,2023-05-08,Sp,124,9,7,5,,,,,,,,,,,9.9
Lower Granite,2023-05-09,Sp,118,6,7,5,,,,,,,,,,,9.8
Lower Granite,2023-05-10,Sp,128,13,7,4,,,,,,,,,,,10
Lower Granite,2023-05-11,Sp,157,4,6,6,,,,,,,,,,,10.1
Lower Granite,2023-05-12,Sp,177,16,14,9,,,,,,,,,,,10.6
Lower Granite,2023-05-13,Sp,237,9,17,15,,,,,,,,,,,11.6
Lower Granite,2023-05-14,Sp,239,11,5,4,,,,,,,,,,,12.1
Lower Granite,2023-05-15,Sp,436,6,5,5,,,,,,,,,,,12.6
Lower Granite,2023-05-16,Sp,588,26,1,1,,,,,,,,,,,12.6
Lower Granite,2023-05-17,Sp,907,48,5,4,,,,,,,,,,,12.1
Lower Granite,2023-05-18,Sp,982,66,3,2,,,,,,,,,,,11.7
Lower Granite,2023-05-19,Sp,1372,93,1,1,,,,,,,,,,,11.8
Lower Granite,2023-05-20,Sp,739,61,1,1,,,,,,,,,,,12.1
Lower Granite,2023-05-21,Sp,634,65,5,5,,,,,,,,1,,,12.6
Lower Granite,2023-05-22,Sp,865,133,2,2,,,,,,,,,,,12.9
Lower Granite,2023-05-23,Sp,816,115,,,,,,,,,,,,,12.8
Lower Granite,2023-05-24,Sp,719,115,1,1,,,,,,,,,,,12.5
Lower Granite,2023-05-25,Sp,803,131,,,,,,,,,,,,,12.6
Lower Granite,2023-05-26,Sp,1411,163,1,1,,,,,,,,,,,13
Lower Granite,2023-05-27,Sp,1636,195,,,,,,,,,,,,,13.3
Lower Granite,2023-05-28,Sp,996,108,,,,,,,,,,,,,13.6
Lower Granite,2023-05-29,Sp,1319,157,,,,,,,,,,,,,13.4
Lower Granite,2023-05-30,Sp,1821,263,,,,,,,,,,,,,13.7
Lower Granite,2023-05-31,Sp,3122,488,,,,,,,,,,,,,14.1
Lower Granite,2023-06-01,Sp,3635,509,1,1,,,,,,,,,,,14.6
Lower Granite,2023-06-02,Sp,3401,528,,,,,,,,,,,,,14.7
Lower Granite,2023-06-03,Sp,2930,563,,,,,,,,,,,,,14.7
Lower Granite,2023-06-04,Sp,2170,471,,,,,,,,,,,,,15.1
Lower Granite,2023-06-05,Sp,1511,347,,,,,,,,,,,,,15.5
Lower Granite,2023-06-06,Sp,1227,266,1,1,,,,1,1,,1,,,,15.7
Lower Granite,2023-06-07,Sp,973,193,1,,,,,,,,,,,,15.7
Lower Granite,2023-06-08,Sp,756,144,1,1,,,,,,,,,,,15.9
Lower Granite,2023-06-09,Sp,492,126,1,1,,,,4,,,,,,,16.4
Lower Granite,2023-06-10,Sp,377,92,1,1,,,,2,2,,2,,,,16.8
Lower Granite,2023-06-11,Sp,728,121,,,,,,3,,,,,,,16.6
Lower Granite,2023-06-12,Sp,678,137,1,1,,,,8,1,,1,,,,16.7
Lower Granite,2023-06-13,Sp,779,187,1,1,,,,2,,,,,,,17.1
Lower Granite,2023-06-14,Sp,690,153,,,,,,14,,,,,,,17.4
Lower Granite,2023-06-15,Sp,749,174,,,,,,10,,,,,,,17.6
Lower Granite,2023-06-16,Sp,872,126,,,,,,14,,,,,,,17.5
Lower Granite,2023-06-17,Sp,531,105,1,1,,,,38,,,,,,,17.5
Lower Granite,2023-06-18,Su,492,115,,,,,,84,,,,,,,17.6
Lower Granite,2023-06-19,Su,662,115,,,,,,98,,,,,,,17.6
Lower Granite,2023-06-20,Su,632,141,2,2,,,,79,,,,,,,17.4
Lower Granite,2023-06-21,Su,637,141,1,1,,,,139,3,-1,2,,,,17
Lower Granite,2023-06-22,Su,652,113,,,,,,301,,,,,,,16.4
Lower Granite,2023-06-23,Su,819,153,,,2,,,246,,,,,,,15.8
Lower Granite,2023-06-24,Su,568,119,,,,,,330,,,,,,,15.8
Lower Granite,2023-06-25,Su,476,103,5,5,1,,,398,,-2,-2,,,,16.5
Lower Granite,2023-06-26,Su,314,84,7,6,4,,,911,,-1,-1,,,,16.9
Lower Granite,2023-06-27,Su,212,100,1,1,7,,,1092,,,,,,,17.1
Lower Granite,2023-06-28,Su,168,92,1,1,4,,,677,,,,,,,17.4
Lower Granite,2023-06-29,Su,135,106,1,1,6,,,584,,,,,,,17.8
Lower Granite,2023-06-30,Su,144,89,5,2,6,,,562,,,,,,,18.3
Lower Granite,2023-07-01,Su,327,142,10,5,15,,,871,1,,1,,,,18.6
Lower Granite,2023-07-02,Su,256,87,11,7,17,,,468,1,,1,,,,19.1
Lower Granite,2023-07-03,Su,119,68,6,5,13,,,708,2,9,11,,,,19.7
Lower Granite,2023-07-04,Su,224,94,5,1,10,,,1638,1,7,8,,,,20.1
Lower Granite,2023-07-05,Su,137,37,12,11,17,,,3844,5,23,28,,,,20.1
Lower Granite,2023-07-06,Su,104,35,17,11,15,,,2337,3,23,26,,,,19.7
Lower Granite,2023-07-07,Su,91,49,3,1,13,,,1356,-1,31,30,,,,19.2
Lower Granite,2023-07-08,Su,113,74,12,4,20,,,1257,,46,46,,,,18.8
Lower Granite,2023-07-09,Su,163,78,16,11,36,,,983,5,16,21,,,,18.6
Lower Granite,2023-07-10,Su,105,59,16,8,37,,,855,4,11,15,,,,18.5
Lower Granite,2023-07-11,Su,121,115,13,3,49,,,1018,2,27,29,,,,18.7
Lower Granite,2023-07-12,Su,157,69,27,18,70,,,1026,,31,31,,,,18.8
Lower Granite,2023-07-13,Su,111,112,29,19,96,,,953,3,6,9,,,,18.8
Lower Granite,2023-07-14,Su,114,60,30,17,100,,,1225,6,48,54,,,,19.1
Lower Granite,2023-07-15,Su,106,65,30,17,77,,,1441,2,69,71,,,,19.4
Lower Granite,2023-07-16,Su,106,66,41,24,100,,,647,21,54,75,,,,19.5
Lower Granite,2023-07-17,Su,79,39,29,16,69,,,667,16,78,94,,,,19.5
Lower Granite,2023-07-18,Su,64,24,79,40,97,,,366,22,65,87,,,,19.5
Lower Granite,2023-07-19,Su,61,12,47,25,76,,,401,15,53,68,,,,19.7
Lower Granite,2023-07-20,Su,41,49,38,25,68,,,464,14,99,113,,,,19.9
Lower Granite,2023-07-21,Su,49,22,63,39,66,,,612,16,115,131,,,,19.9
Lower Granite,2023-07-22,Su,55,21,46,27,60,,,315,18,105,123,,,,19.6
Lower Granite,2023-07-23,Su,58,32,49,33,49,,,272,12,70,82,,,,19.6
Lower Granite,2023-07-24,Su,45,23,61,37,25,,,190,9,23,32,,,,19.5
Lower Granite,2023-07-25,Su,49,27,56,32,37,,,190,16,73,89,,,,19.4
Lower Granite,2023-07-26,Su,60,30,83,57,33,,,139,9,98,107,,,,19.6
Lower Granite,2023-07-27,Su,44,16,74,40,23,,,135,8,80,88,,,,19.5
Lower Granite,2023-07-28,Su,41,26,69,40,18,,,94,13,73,86,,,,19.7
Lower Granite,2023-07-29,Su,32,27,41,27,31,,,45,7,59,66,,,,19.3
Lower Granite,2023-07-30,Su,27,10,40,26,22,,,43,10,59,69,,,,19.1
Lower Granite,2023-07-31,Su,31,4,39,25,27,,,40,4,41,45,,,,19
Lower Granite,2023-08-01,Su,25,18,31,17,8,,,14,3,73,76,,,,19
Lower Granite,2023-08-02,Su,33,1,28,18,10,,,26,6,56,62,,,,18.7
Lower Granite,2023-08-03,Su,34,10,23,13,7,,,28,10,37,47,,,,19
Lower Granite,2023-08-04,Su,40,8,27,15,16,,,8,6,45,51,,,,18.8
Lower Granite,2023-08-05,Su,35,24,24,18,14,,,24,7,48,55,,,,19.1
Lower Granite,2023-08-06,Su,23,6,21,14,9,,,6,17,63,80,,,,19.9
Lower Granite,2023-08-07,Su,40,12,41,26,19,,,10,7,56,63,,,,19.9
Lower Granite,2023-08-08,Su,28,8,27,11,7,,,21,9,74,83,,,,20.6
Lower Granite,2023-08-09,Su,50,7,17,8,11,,,,14,61,75,,,,20.8
Lower Granite,2023-08-10,Su,98,19,40,28,1,,,1,12,85,97,,,,20.4
Lower Granite,2023-08-11,Su,114,14,66,34,7,,,17,2,92,94,,,,20.5
Lower Granite,2023-08-12,Su,222,26,53,31,4,,,-2,10,86,96,,,,20.2
Lower Granite,2023-08-13,Su,182,8,38,24,1,,,1,5,54,59,,,,19.6
Lower Granite,2023-08-14,Su,145,4,37,21,1,,,5,10,89,99,,,,19.7
Lower Granite,2023-08-15,Su,147,13,35,19,1,,,-2,9,59,68,,,,19.6
Lower Granite,2023-08-16,Su,43,4,16,10,1,,,1,63,68,131,,,,19.7
Lower Granite,2023-08-17,Su,59,7,35,21,1,,,,39,37,76,,,,20
Lower Granite,2023-08-18,Fa,88,2,33,16,,,,8,29,41,70,,,,19.8
Lower Granite,2023-08-19,Fa,205,13,62,36,3,,,5,12,60,72,,,,20.4
Lower Granite,2023-08-20,Fa,236,24,78,39,4,,,-1,6,63,69,,,,20.2
Lower Granite,2023-08-21,Fa,232,20,49,29,1,,,1,-1,45,44,,,,20.5
Lower Granite,2023-08-22,Fa,240,33,41,29,2,,,,9,24,33,,,,20.8
Lower Granite,2023-08-23,Fa,221,20,52,34,1,,,2,4,36,40,,,,20
Lower Granite,2023-08-24,Fa,438,23,75,48,3,,,,6,30,36,,,,19.8
Lower Granite,2023-08-25,Fa,403,34,106,54,,,,2,3,31,34,,,,20
Lower Granite,2023-08-26,Fa,405,32,145,75,,,,,4,20,24,,,,20.1
Lower Granite,2023-08-27,Fa,444,40,137,69,,,,2,1,19,20,,,,20
Lower Granite,2023-08-28,Fa,390,30,125,62,1,,,1,7,28,35,,,,19.8
Lower Granite,2023-08-29,Fa,176,24,91,41,,,,,1,29,30,,,,19.9
Lower Granite,2023-08-30,Fa,364,43,125,54,,,,,3,20,23,,,,19.3
Lower Granite,2023-08-31,Fa,706,61,178,79,2,,,,5,35,40,,,,19.9
Lower Granite,2023-09-01,Fa,1202,104,263,111,2,,,,6,24,30,,,,19.6
Lower Granite,2023-09-02,Fa,902,69,192,81,1,,,,-1,9,8,,,,19.1
Lower Granite,2023-09-03,Fa,560,36,201,79,,,,,1,15,16,,,,19
Lower Granite,2023-09-04,Fa,1456,91,334,140,1,,,,2,12,14,,,,18.8
Lower Granite,2023-09-05,Fa,988,121,305,108,,,,,-1,23,22,,,,19
Lower Granite,2023-09-06,Fa,1647,145,324,109,,,,,2,13,15,,,,19.3
Lower Granite,2023-09-07,Fa,2528,200,530,152,,2,,,2,12,14,,,,19.4
Lower Granite,2023-09-08,Fa,2384,281,631,224,,2,1,,2,6,8,,,,
Lower Granite,2023-09-09,Fa,2299,178,734,197,,14,,,3,18,21,,,,
Lower Granite,2023-09-10,Fa,1483,153,674,212,1,19,3,,2,28,30,,,,
Lower Granite,2023-09-11,Fa,1202,145,727,203,,16,2,,1,21,22,,,,
Lower Granite,2023-09-12,Fa,1609,215,953,281,,24,,,5,28,33,,,,
Lower Granite,2023-09-13,Fa,2762,279,2509,777,,85,,,4,12,16,,,,
Lower Granite,2023-09-14,Fa,905,146,1619,451,,22,,,1,14,15,,,,
Lower Granite,2023-09-15,Fa,1124,84,1294,338,,65,3,,3,7,10,,,,
Lower Granite,2023-09-16,Fa,1139,84,1215,276,,60,6,,1,19,20,,,,
Lower Granite,2023-09-17,Fa,2033,134,1559,423,,193,11,,2,16,18,,,,
Lower Granite,2023-09-18,Fa,1897,144,2649,699,,343,10,,2,20,22,,,,
Lower Granite,2023-09-19,Fa,1103,214,2921,725,1,319,16,,1,17,18,,,,
Lower Granite,2023-09-20,Fa,1129,187,1852,459,1,242,7,,2,15,17,,,,
Lower Granite,2023-09-21,Fa,882,171,1657,449,2,401,15,,4,13,17,,,,
Lower Granite,2023-09-22,Fa,641,91,1039,240,,228,9,,,8,8,,,,
Lower Granite,2023-09-23,Fa,780,85,1450,360,,319,13,,1,11,12,,,,
Lower Granite,2023-09-24,Fa,935,130,1665,387,,412,13,,,3,3,,,,
Lower Granite,2023-09-25,Fa,540,91,1333,298,,348,20,,3,1,4,,,,
Lower Granite,2023-09-26,Fa,677,90,1546,359,,482,19,,2,4,6,,,1,
Lower Granite,2023-09-27,Fa,570,62,1615,352,,569,44,,1,1,2,,,,
Lower Granite,2023-09-28,Fa,580,100,2095,461,1,615,40,,1,1,2,,,,
Lower Granite,2023-09-29,Fa,483,103,1412,316,2,366,14,,1,5,6,,,,
Lower Granite,2023-09-30,Fa,353,85,1205,278,,328,36,,1,2,3,,,,
Lower Granite,2023-10-01,Fa,368,94,2137,477,,414,38,,,,,,,,
Lower Granite,2023-10-02,Fa,315,88,1467,314,,365,35,,,,,,,,
Lower Granite,2023-10-03,Fa,356,74,1491,341,,340,31,,,,,,,,
Lower Granite,2023-10-04,Fa,287,49,1240,262,,377,21,,,,,,,,
Lower Granite,2023-10-05,Fa,269,35,1115,248,,297,25,,,,,,,,
Lower Granite,2023-10-06,Fa,360,40,899,186,,294,16,,,,,,,,
Lower Granite,2023-10-07,Fa,294,35,1252,313,,551,27,,,,,,,,
Lower Granite,2023-10-08,Fa,222,23,1352,332,,517,17,,,,,,,,
Lower Granite,2023-10-09,Fa,253,34,1154,250,1,555,15,,1,,1,,,,
Lower Granite,2023-10-10,Fa,181,42,1215,288,,537,32,,,,,,,,
Lower Granite,2023-10-11,Fa,111,19,750,159,,313,15,,,,,,,,
Lower Granite,2023-10-12,Fa,152,22,1258,284,,329,23,,,,,,,,
Lower Granite,2023-10-13,Fa,135,12,1197,301,,333,11,,,,,,,,
Lower Granite,2023-10-14,Fa,141,25,1158,271,,365,16,,2,,2,,,,
Lower Granite,2023-10-15,Fa,67,18,920,221,1,304,14,,,,,,,,
Lower Granite,2023-10-16,Fa,80,20,723,184,,268,7,,,,,,,,
Lower Granite,2023-10-17,Fa,86,9,663,186,,208,21,,,,,,,,
Lower Granite,2023-10-18,Fa,84,10,614,178,,156,17,,,,,,,,
Lower Granite,2023-10-19,Fa,91,10,562,149,,101,10,,1,,1,,,,
Lower Granite,2023-10-20,Fa,87,20,466,150,,121,16,,,,,,,,
Lower Granite,2023-10-21,Fa,90,20,388,100,,186,9,,,,,,,,
Lower Granite,2023-10-22,Fa,86,35,456,117,,259,8,,,,,,,,
Lower Granite,2023-10-23,Fa,107,30,492,151,1,277,10,,,,,,,,
Lower Granite,2023-10-24,Fa,101,27,503,162,,209,10,,,,,,,,
Lower Granite,2023-10-25,Fa,87,20,258,72,,108,24,,,,,,,,
Lower Granite,2023-10-26,Fa,59,7,227,68,,95,4,,,,,,,,
Lower Granite,2023-10-27,Fa,51,4,155,44,,52,5,,,,,,,,
Lower Granite,2023-10-28,Fa,66,1,178,67,,56,7,,,,,,,,
Lower Granite,2023-10-29,Fa,61,8,150,50,,74,1,,,,,,,,
Lower Granite,2023-10-30,Fa,56,3,143,47,,79,4,,,,,,,,
Lower Granite,2023-10-31,Fa,58,28,149,48,,61,5,,,,,,,,
Lower Granite,2023-11-01,Fa,85,21,130,36,,18,1,,,,,,,,
Lower Granite,2023-11-02,Fa,113,6,78,20,,26,,,,,,,,,
Lower Granite,2023-11-03,Fa,85,14,105,27,,43,,,,,,,,,
Lower Granite,2023-11-04,Fa,57,12,114,24,,63,1,,,,,,,,
Lower Granite,2023-11-05,Fa,48,9,120,22,,67,6,,,,,,,,
Lower Granite,2023-11-06,Fa,57,14,116,36,,64,6,,,,,,,,
Lower Granite,2023-11-07,Fa,30,10,116,28,,90,9,,,,,,,,
Lower Granite,2023-11-08,Fa,37,7,184,51,,63,6,,,,,,,,
Lower Granite,2023-11-09,Fa,32,5,155,55,,47,4,,,,,,,,
Lower Granite,2023-11-10,Fa,51,6,99,41,,22,,,,,,,,,
Lower Granite,2023-11-11,Fa,54,4,98,31,,21,,,,,,,,,
Lower Granite,2023-11-12,Fa,66,9,137,47,,36,,,,,,,,,
Lower Granite,2023-11-13,Fa,33,7,96,31,,16,1,,,,,,,,
Lower Granite,2023-11-14,Fa,17,5,108,29,,17,2,,,,,,,,
Lower Granite,2023-11-15,Fa,20,,117,37,,14,,,,,,,,,
Lower Granite,2023-11-16,Fa,9,1,91,27,,17,1,,,,,,,,
Lower Granite,2023-11-17,Fa,44,1,65,27,,5,1,,,,,,,,
Lower Granite,2023-11-18,Fa,18,6,101,42,,5,2,,,,,,,,
Lower Granite,2023-11-19,Fa,14,,86,35,,3,,,,,,,,,
Lower Granite,2023-11-20,Fa,20,-3,102,43,,5,,,,,,,,,
Lower Granite,2023-11-21,Fa,3,1,99,47,,1,,,,,,,,,
Lower Granite,2023-11-22,Fa,4,-1,74,26,,,1,,,,,,,,
Lower Granite,2023-11-23,Fa,,2,63,19,,,,,,,,,,,
Lower Granite,2023-11-24,Fa,,,30,17,,,1,,,,,,,,
Lower Granite,2023-11-25,Fa,,-1,24,10,,1,,,,,,,,,
Lower Granite,2023-11-26,Fa,1,1,29,8,,1,,,,,,,,,
Lower Granite,2023-11-27,Fa,1,2,37,14,,1,,,,,,,,,
Lower Granite,2023-11-28,Fa,,,22,10,,,,,,,,,,,
Lower Granite,2023-11-29,Fa,-1,,11,5,,,,,,,,,,,
Lower Granite,2023-11-30,Fa,,,7,1,,,-1,,,,,,,,
Lower Granite,2023-12-01,Fa,1,-1,16,9,,,,,,,,,,,
Lower Granite,2023-12-02,Fa,,,5,2,,,,,,,,,,,
Lower Granite,2023-12-03,Fa,,,17,8,,1,,,,,,,,,
Lower Granite,2023-12-04,Fa,,,10,2,,,,,,,,,,,
Lower Granite,2023-12-05,Fa,,,11,3,,,,,,,,,,,
Lower Granite,2023-12-06,Fa,1,,25,12,,,,,,,,,,,
Lower Granite,2023-12-07,Fa,,,13,4,,,,,,,,,,,
Lower Granite,2023-12-08,Fa,,,8,2,,,,,,,,,,,
Lower Granite,2023-12-09,Fa,-1,,14,7,,,,,,,,,,,
Lower Granite,2023-12-10,Fa,,1,17,5,,,,,,,,,,,
Lower Granite,2023-12-11,Fa,,,11,4,,,,,,,,,,,
Lower Granite,2023-12-12,Fa,,,8,3,,,,,,,,,,,
Lower Granite,2023-12-13,Fa,,,11,2,,,,,,,,,,,
Lower Granite,2023-12-14,Fa,,,6,3,,2,,,,,,,,,
Lower Granite,2023-12-15,Fa,,,6,3,,,,,,,,,,,
Lower Granite,2023-12-16,,,,10,2,,,,,,,,,,,
Lower Granite,2023-12-17,,,,7,2,,,,,,,,,,,
Lower Granite,2023-12-18,,,,11,5,,,,,,,,,,,
Lower Granite,2023-12-19,,,,12,2,,,,,,,,,,,
Lower Granite,2023-12-20,,,,13,1,,1,,,,,,,,,
Lower Granite,2023-12-21,,,,16,7,,,,,,,,,,,
Lower Granite,2023-12-22,,,,7,6,,,,,,,,,,,
Lower Granite,2023-12-23,,,,11,4,,,,,,,,,,,
Lower Granite,2023-12-24,,,,6,3,,,,,,,,,,,
Lower Granite,2023-12-25,,,,23,7,,1,,,,,,,,,
Lower Granite,2023-12-26,,,,14,7,,,,,,,,,,,
Lower Granite,2023-12-27,,,,18,4,,,,,,,,,,,
Lower Granite,2023-12-28,,,,10,5,,,,,,,,,,,
Lower Granite,2023-12-29,,,,26,6,,,,,,,,,,,
Lower Granite,2023-12-30,,,1,15,4,,,,,,,,,,,
Notes:
Columbia River DART
2023 Adult Passage Daily Counts at Lower Granite
2023-01-01 to 2023-12-31
Generated 24 Aug 2026 23:04:41 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
