Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,LmpryDay,LmpryNight,LmpryCombined,BTrout,Chum,Pink,TempC
Lower Granite,2025-05-11,Sp,897,79,5,5,,,,,,,,,,,12.8
Lower Granite,2025-05-12,Sp,1055,112,3,3,,,,,,,,,,,12.5
Lower Granite,2025-05-13,Sp,1620,172,3,3,,,,,,,,,,,11.9
Lower Granite,2025-05-14,Sp,1049,76,1,1,,,,,,,,,,,11.6
Lower Granite,2025-05-15,Sp,1883,129,1,1,,,,,,,,,,,11.2
Lower Granite,2025-05-16,Sp,1876,118,3,3,,,,,,,,,,,10.8
Lower Granite,2025-05-17,Sp,1092,112,2,1,,,,,,,,,,,10.7
Lower Granite,2025-05-18,Sp,1710,174,1,1,,,,,,,,,,,11
Lower Granite,2025-05-19,Sp,1076,146,2,2,,,,,,,,,,,11.4
Lower Granite,2025-05-20,Sp,1017,129,2,2,,,,,,,,,,,12
Lower Granite,2025-05-21,Sp,608,132,2,2,,,,,,,,,,,11.8
Lower Granite,2025-05-22,Sp,2786,425,2,2,,,,,,,,,,,11.8
Lower Granite,2025-05-23,Sp,1364,251,2,2,,,,,,,,,,,12.1
Lower Granite,2025-05-24,Sp,334,154,,,,,,,,,,,,,12.8
Lower Granite,2025-05-25,Sp,2061,434,2,1,,,,,,,,,,,13.3
Lower Granite,2025-05-26,Sp,1560,299,1,,,,,,,,,,,,13.5
Lower Granite,2025-05-27,Sp,855,229,,,,,,,,,,,,,14.1
Lower Granite,2025-05-28,Sp,2240,486,,,,,,,,,,,,,14.6
Lower Granite,2025-05-29,Sp,1563,390,2,,,,,,,,,,,,14.7
Lower Granite,2025-05-30,Sp,1269,311,2,1,,,,,1,,1,,,,15.1
Lower Granite,2025-05-31,Sp,1181,314,,,,,,,-1,,-1,,,,15.2
Lower Granite,2025-06-01,Sp,767,224,1,1,,,,,,,,,,,15.2
Lower Granite,2025-06-02,Sp,1515,349,,,,,,,1,,1,,,,15.1
Lower Granite,2025-06-03,Sp,1570,283,1,1,,,,,,,,,,,15.2
Lower Granite,2025-06-04,Sp,790,187,,,,,,,,,,,,,14.9
Lower Granite,2025-06-05,Sp,1250,256,1,1,,,,,,,,1,,,14.4
Lower Granite,2025-06-06,Sp,1218,202,1,1,,,,,,,,,,,14.4
Lower Granite,2025-06-07,Sp,284,83,,,,,,,,,,,,,14.4
Lower Granite,2025-06-08,Sp,457,95,1,1,,,,,,,,1,,,14.9
Lower Granite,2025-06-09,Sp,462,111,,,,,,,,,,,,,15.6
Lower Granite,2025-06-10,Sp,479,130,1,,,,,,1,,1,,,,16.2
Lower Granite,2025-06-11,Sp,565,108,2,1,1,,,4,,,,,,,16.9
Lower Granite,2025-06-12,Sp,559,107,,,,,,3,1,,1,,,,17.2
Lower Granite,2025-06-13,Sp,536,108,1,,,,,33,,,,,,,17.3
Lower Granite,2025-06-14,Sp,594,93,3,,1,,,17,,,,,,,17.3
Lower Granite,2025-06-15,Sp,427,92,10,6,,,,56,,,,,,,17.2
Lower Granite,2025-06-16,Sp,414,88,,,,,,117,1,,1,,,,16.9
Lower Granite,2025-06-17,Sp,541,147,1,,-1,,,141,,,,,,,17
Lower Granite,2025-06-18,Su,556,123,1,1,1,,,456,,1,1,,,,17.2
Lower Granite,2025-06-19,Su,602,159,1,,,,,482,1,1,2,,,,17.7
Lower Granite,2025-06-20,Su,375,97,4,2,3,,,718,-1,-1,-2,,,,18
Lower Granite,2025-06-21,Su,284,75,4,3,4,,,1422,2,1,3,,,,18.2
Lower Granite,2025-06-22,Su,382,82,4,4,2,,,1770,1,-1,,,,,18.1
Lower Granite,2025-06-23,Su,225,58,8,4,3,,,2270,,2,2,,,,18
Lower Granite,2025-06-24,Su,341,117,15,10,4,,,3225,,,,,,,17.7
Lower Granite,2025-06-25,Su,444,98,16,14,5,,,2275,,,,,,,17.2
Lower Granite,2025-06-26,Su,270,86,14,9,10,,,1923,-1,,-1,,,,16.9
Lower Granite,2025-06-27,Su,324,86,18,16,11,,,2409,,,,,,,17.6
Lower Granite,2025-06-28,Su,248,78,15,9,14,,,4281,,2,2,,,,18.1
Lower Granite,2025-06-29,Su,208,52,13,8,17,,,3770,,2,2,,,,18.4
Lower Granite,2025-06-30,Su,250,66,18,10,8,,,3331,2,10,12,,,,18.6
Lower Granite,2025-07-01,Su,275,78,12,11,21,,,3489,-1,7,6,,,,18.6
Lower Granite,2025-07-02,Su,173,34,10,6,17,,,2551,,6,6,,,,18.4
Lower Granite,2025-07-03,Su,287,69,24,17,29,,,2350,1,13,14,,,,18.4
Lower Granite,2025-07-04,Su,111,73,16,11,17,,,1647,,13,13,,,,18.7
Lower Granite,2025-07-05,Su,223,77,34,23,48,,,4100,3,5,8,,,,18.9
Lower Granite,2025-07-06,Su,157,59,26,20,58,,,4386,1,11,12,,,,18.9
Lower Granite,2025-07-07,Su,129,36,25,17,47,,,3582,2,17,19,,,,19
Lower Granite,2025-07-08,Su,127,88,14,7,61,,,3451,1,11,12,,,,18.9
Lower Granite,2025-07-09,Su,136,86,31,12,56,,,1936,1,29,30,,,,18.7
Lower Granite,2025-07-10,Su,163,60,41,35,62,,,2440,12,39,51,,,,18.9
Lower Granite,2025-07-11,Su,158,77,33,19,56,,,2478,6,30,36,,,,19.1
Lower Granite,2025-07-12,Su,153,84,36,30,58,,,2585,11,34,45,,,,19.6
Lower Granite,2025-07-13,Su,136,60,28,22,65,,,2682,10,42,52,,,,19.6
Lower Granite,2025-07-14,Su,83,52,35,19,56,,,1496,8,25,33,,,,19.3
Lower Granite,2025-07-15,Su,110,51,52,29,45,,,1405,5,37,42,,,,19.2
Lower Granite,2025-07-16,Su,44,30,36,19,29,,,1143,9,41,50,,,,19.6
Lower Granite,2025-07-17,Su,94,47,26,16,48,,,1184,4,61,65,,,,20
Lower Granite,2025-07-18,Su,59,25,50,35,34,,,1316,12,43,55,,,,19.9
Lower Granite,2025-07-19,Su,57,35,68,48,26,,,1101,6,46,52,,,,19.8
Lower Granite,2025-07-20,Su,53,21,65,43,26,,,817,7,68,75,,,,19.7
Lower Granite,2025-07-21,Su,48,38,83,59,12,,,1284,7,93,100,,,,19.8
Lower Granite,2025-07-22,Su,27,21,30,23,8,,,1012,6,47,53,,,,20
Lower Granite,2025-07-23,Su,43,34,60,33,20,,,1166,7,70,77,,,,19.9
Lower Granite,2025-07-24,Su,32,10,47,27,17,,,643,10,43,53,,,,19.7
Lower Granite,2025-07-25,Su,23,12,53,29,13,,,653,9,41,50,,,,19.4
Lower Granite,2025-07-26,Su,51,20,122,72,12,,,937,7,60,67,,,,19.6
Lower Granite,2025-07-27,Su,39,15,90,56,8,,,954,8,49,57,,,,20.1
Lower Granite,2025-07-28,Su,72,16,110,59,12,,,807,4,21,25,,,,20.3
Lower Granite,2025-07-29,Su,31,9,76,45,4,,,598,10,25,35,,,,20.4
Lower Granite,2025-07-30,Su,43,8,85,37,4,,,534,3,28,31,,,,20.2
Lower Granite,2025-07-31,Su,51,5,70,37,8,,,594,2,14,16,,,,20.2
Lower Granite,2025-08-01,Su,48,6,55,26,3,,,303,9,29,38,,,,20.9
Lower Granite,2025-08-02,Su,19,4,64,39,3,,,518,9,30,39,,,,21.4
Lower Granite,2025-08-03,Su,40,8,48,25,2,,,395,4,14,18,,,,21
Lower Granite,2025-08-04,Su,34,7,32,17,1,,,292,9,20,29,,,,20.7
Lower Granite,2025-08-05,Su,44,3,55,22,3,,,192,6,13,19,,,,20.6
Lower Granite,2025-08-06,Su,18,3,75,43,3,,,137,3,11,14,,,,20.3
Lower Granite,2025-08-07,Su,20,5,117,67,1,,,181,,16,16,,,,20.1
Lower Granite,2025-08-08,Su,52,8,97,55,1,,,134,7,14,21,,,,20.1
Lower Granite,2025-08-09,Su,48,4,111,54,1,,,109,3,14,17,,,,20.1
Lower Granite,2025-08-10,Su,91,13,102,57,3,,,124,3,20,23,,,,19.7
Lower Granite,2025-08-11,Su,66,5,58,27,2,,,140,2,7,9,,,,18.9
Lower Granite,2025-08-12,Su,114,10,51,32,2,,,107,1,8,9,,,,18.5
Lower Granite,2025-08-13,Su,99,6,54,25,1,,,135,3,-2,1,,,,18.7
Lower Granite,2025-08-14,Su,88,10,39,22,3,,,111,2,3,5,,,,18.7
Lower Granite,2025-08-15,Su,63,10,77,36,2,,,66,1,12,13,,,,19.1
Lower Granite,2025-08-16,Su,110,4,97,58,1,,,72,,14,14,,,,20
Lower Granite,2025-08-17,Su,212,19,130,59,3,,,30,5,15,20,,,,19.6
Lower Granite,2025-08-18,Fa,203,18,122,59,,,,37,5,16,21,,,,19.5
Lower Granite,2025-08-19,Fa,142,5,74,36,2,,,40,6,3,9,,,,19.3
Lower Granite,2025-08-20,Fa,193,8,72,34,1,,,40,6,8,14,,,,19.3
Lower Granite,2025-08-21,Fa,276,16,76,36,,,,49,2,11,13,,,,19.9
Lower Granite,2025-08-22,Fa,248,15,80,33,,,,38,-1,8,7,,,,20.3
Lower Granite,2025-08-23,Fa,457,32,85,37,2,,,31,4,10,14,,,,20.6
Lower Granite,2025-08-24,Fa,224,27,87,37,1,,,22,6,15,21,,,,20.7
Lower Granite,2025-08-25,Fa,199,22,105,32,,,,15,2,19,21,,,,20.7
Lower Granite,2025-08-26,Fa,107,6,63,30,1,,,6,3,18,21,,,,20.5
Lower Granite,2025-08-27,Fa,120,8,54,23,,,,19,5,5,10,,,,20.5
Lower Granite,2025-08-28,Fa,116,8,54,21,,,,21,1,7,8,,,,20.1
Lower Granite,2025-08-29,Fa,211,29,61,32,,,,18,2,8,10,,,,20.5
Lower Granite,2025-08-30,Fa,371,32,63,23,,,,11,2,10,12,,,,20.7
Lower Granite,2025-08-31,Fa,368,54,37,18,1,,,6,2,7,9,,,,20.9
Lower Granite,2025-09-01,Fa,289,42,56,21,1,,,,3,5,8,,,,20.8
Lower Granite,2025-09-02,Fa,238,45,71,29,,,,,,4,4,,,,20.6
Lower Granite,2025-09-03,Fa,438,71,72,17,,,,,1,2,3,,,,20.6
Lower Granite,2025-09-04,Fa,291,32,71,19,,,,,2,6,8,,,,20.8
Lower Granite,2025-09-05,Fa,365,41,96,32,1,,,,,6,6,,,,21.3
Lower Granite,2025-09-06,Fa,240,45,88,26,,,,,1,2,3,,,,21.6
Lower Granite,2025-09-07,Fa,272,45,138,48,,,,,-1,1,,,,,21.8
Lower Granite,2025-09-08,Fa,273,37,135,35,,,,,1,1,2,,,,21.6
Lower Granite,2025-09-09,Fa,688,94,122,38,,,,,1,2,3,,,,21.3
Lower Granite,2025-09-10,Fa,1217,140,130,36,,,,,2,,2,,,,20.9
Lower Granite,2025-09-11,Fa,813,109,140,36,,,,,,2,2,,,,21.2
Lower Granite,2025-09-12,Fa,845,120,210,43,,,,,,6,6,,,,21.1
Lower Granite,2025-09-13,Fa,482,82,234,60,,,,,,1,1,,,,21.3
Lower Granite,2025-09-14,Fa,479,121,247,67,,,,,,2,2,,,,21.2
Lower Granite,2025-09-15,Fa,699,153,510,147,1,,,,1,3,4,,,,21
Lower Granite,2025-09-16,Fa,242,50,687,189,,,,,1,3,4,,,,21.6
Lower Granite,2025-09-17,Fa,458,96,1127,225,-1,,,,,7,7,,,,21.3
Lower Granite,2025-09-18,Fa,790,125,904,202,,,,,,2,2,,,,21.1
Lower Granite,2025-09-19,Fa,923,131,902,203,,1,,,,2,2,,,,20.7
Lower Granite,2025-09-20,Fa,880,158,673,160,,2,,,-1,2,1,,,,20.4
Lower Granite,2025-09-21,Fa,1004,118,759,164,,,,,,1,1,,,,20.3
Lower Granite,2025-09-22,Fa,1262,142,1653,369,,,,,-1,3,2,,,,20.3
Lower Granite,2025-09-23,Fa,515,52,621,130,,,,,,1,1,,,,20.8
Lower Granite,2025-09-24,Fa,1354,89,2061,371,,2,,,-1,2,1,,,,20.9
Lower Granite,2025-09-25,Fa,852,105,2102,433,-1,4,1,,,,,,,,
Lower Granite,2025-09-26,Fa,870,95,2792,610,,17,1,,,,,,,,
Lower Granite,2025-09-27,Fa,547,74,2091,451,,12,1,,,3,3,,,,
Lower Granite,2025-09-28,Fa,560,49,2351,473,1,13,,,1,1,2,,,,
Lower Granite,2025-09-29,Fa,492,103,2031,454,,28,,,1,1,2,,,,
Lower Granite,2025-09-30,Fa,433,67,2127,452,,51,1,,,,,,,,
Lower Granite,2025-10-01,Fa,388,48,1430,290,,31,1,,,,,,,,
Lower Granite,2025-10-02,Fa,338,28,1414,277,,39,6,,,,,,,,
Lower Granite,2025-10-03,Fa,324,52,1585,305,,57,3,,1,,1,,,,
Lower Granite,2025-10-04,Fa,375,43,2159,406,,53,,,1,,1,,,,
Lower Granite,2025-10-05,Fa,360,39,2287,475,,114,4,,,,,,,,
Lower Granite,2025-10-06,Fa,181,48,1885,405,-1,145,3,,,,,,,,
Lower Granite,2025-10-07,Fa,154,40,1381,321,,105,,,,,,,,,
Lower Granite,2025-10-08,Fa,178,43,1553,378,,137,3,,,,,,,,
Lower Granite,2025-10-09,Fa,157,45,1271,309,,142,2,,,,,,,,
Lower Granite,2025-10-10,Fa,163,36,1382,366,,132,3,,-1,,-1,,,,
Lower Granite,2025-10-11,Fa,295,53,2826,715,,253,12,,,,,,,,
Lower Granite,2025-10-12,Fa,160,50,2030,543,,257,7,,,,,,,,
Lower Granite,2025-10-13,Fa,78,21,1453,383,,234,12,,,,,,,,
Lower Granite,2025-10-14,Fa,108,27,1902,538,,347,11,,,,,,,,
Lower Granite,2025-10-15,Fa,93,23,1668,447,,339,26,,,,,,,,
Lower Granite,2025-10-16,Fa,96,15,1841,502,,322,20,,,,,,,,
Lower Granite,2025-10-17,Fa,84,20,1735,510,,384,13,,,,,,,,
Lower Granite,2025-10-18,Fa,63,20,1628,469,1,313,8,,,,,,,,
Lower Granite,2025-10-19,Fa,84,20,1161,336,,387,8,,,,,,,,
Lower Granite,2025-10-20,Fa,83,22,1274,390,,348,7,,,,,,,,
Lower Granite,2025-10-21,Fa,67,11,917,290,,236,8,,,,,,,,
Lower Granite,2025-10-22,Fa,50,5,964,250,,328,17,,,,,,,,
Lower Granite,2025-10-23,Fa,61,14,1149,342,,396,29,,,,,,,,
Lower Granite,2025-10-24,Fa,67,18,1027,309,,338,22,,,,,,,,
Lower Granite,2025-10-25,Fa,66,21,732,231,,320,17,,,,,,,,
Lower Granite,2025-10-26,Fa,39,6,564,194,,236,14,,,,,,,,
Lower Granite,2025-10-27,Fa,57,13,609,196,,270,14,,,,,,,,
Lower Granite,2025-10-28,Fa,63,17,568,185,,259,6,,,,,,,,
Lower Granite,2025-10-29,Fa,58,5,687,224,,492,19,,,,,,,,
Lower Granite,2025-10-30,Fa,64,6,586,204,,280,4,,,,,,,,
Lower Granite,2025-10-31,Fa,97,21,571,208,,319,6,,,,,,,,
Lower Granite,2025-11-01,Fa,60,17,361,130,,144,3,,,,,,,,
Lower Granite,2025-11-02,Fa,58,12,384,141,,136,1,,,,,,,,
Lower Granite,2025-11-03,Fa,139,10,338,91,1,139,4,,,,,,,1,
Lower Granite,2025-11-04,Fa,74,7,230,69,,105,2,,,,,,,,
Lower Granite,2025-11-05,Fa,90,1,311,125,,115,,,,,,,,,
Lower Granite,2025-11-06,Fa,67,-1,186,71,,121,1,,,,,,,,
Lower Granite,2025-11-07,Fa,64,7,259,89,,87,5,,,,,,,,
Lower Granite,2025-11-08,Fa,31,-1,267,98,,94,1,,,,,,,,
Lower Granite,2025-11-09,Fa,62,2,281,91,,87,1,,,,,,,,
Lower Granite,2025-11-10,Fa,59,8,232,76,,75,1,,,,,,,,
Lower Granite,2025-11-11,Fa,37,2,155,51,,35,2,,,,,,,,
Lower Granite,2025-11-12,Fa,118,15,174,65,,43,1,,,,,,,,
Lower Granite,2025-11-13,Fa,61,7,124,46,,19,,,,,,,,,
Lower Granite,2025-11-14,Fa,56,1,161,58,,18,,,,,,,,,
Lower Granite,2025-11-15,Fa,39,1,278,132,,38,,,,,,,,,
Lower Granite,2025-11-16,Fa,28,1,279,97,,14,-2,,,,,,,,
Lower Granite,2025-11-17,Fa,16,,164,69,,5,-1,,,,,,,,
Lower Granite,2025-11-18,Fa,16,,180,77,,10,,,,,,,,,
Lower Granite,2025-11-19,Fa,8,,201,80,,3,,,,,,,,,
Lower Granite,2025-11-20,Fa,7,,169,64,,9,,,,,,,,,
Lower Granite,2025-11-21,Fa,5,1,139,49,,2,,,,,,,,,
Lower Granite,2025-11-22,Fa,11,,123,52,,-7,,,,,,,,,
Lower Granite,2025-11-23,Fa,1,,119,52,,4,,,,,,,,,
Lower Granite,2025-11-24,Fa,1,,90,34,,1,,,,,,,,,
Lower Granite,2025-11-25,Fa,2,1,147,60,,-1,1,,,,,,,,
Lower Granite,2025-11-26,Fa,2,,90,36,,1,,,,,,,,,
Lower Granite,2025-11-27,Fa,2,,78,34,,,,,,,,,,,
Lower Granite,2025-11-28,Fa,,,53,31,,,,,,,,,,,
Lower Granite,2025-11-29,Fa,1,,52,22,,,,,,,,,,,
Lower Granite,2025-11-30,Fa,2,,34,14,,,,,,,,,,,
Lower Granite,2025-12-01,Fa,1,,16,5,,1,,,,,,,,,
Lower Granite,2025-12-02,Fa,1,,22,9,,,,,,,,,,,
Lower Granite,2025-12-03,Fa,,,15,3,,,,,,,,,,,
Lower Granite,2025-12-04,Fa,,,16,8,,,,,,,,,,,
Lower Granite,2025-12-05,Fa,1,,39,15,,1,,,,,,,,,
Lower Granite,2025-12-06,Fa,-1,,33,16,,,,,,,,,,,
Lower Granite,2025-12-07,Fa,1,,45,23,,,,,,,,,,,
Lower Granite,2025-12-08,Fa,,,45,22,,-1,,,,,,,,,
Lower Granite,2025-12-09,Fa,,,44,20,,,,,,,,,,,
Lower Granite,2025-12-10,Fa,,,19,9,,,,,,,,,,,
Lower Granite,2025-12-11,Fa,,,49,23,,1,,,,,,,,,
Lower Granite,2025-12-12,Fa,,,43,13,,,,,,,,,,,
Lower Granite,2025-12-13,Fa,,,52,21,,,,,,,,,,,
Lower Granite,2025-12-14,Fa,,,46,15,,,1,,,,,,,,
Lower Granite,2025-12-15,Fa,,,70,22,,,,,,,,,,,
Lower Granite,2025-12-16,,,,51,6,,,,,,,,,,,
Lower Granite,2025-12-17,,,,87,17,,,,,,,,,,,
Lower Granite,2025-12-18,,,,81,38,,,,,,,,,,,
Lower Granite,2025-12-19,,,,132,70,,,,,,,,,,,
Lower Granite,2025-12-20,,,,161,69,,,,,,,,,,,
Lower Granite,2025-12-21,,,,124,46,,,,,,,,,,,
Lower Granite,2025-12-22,,,,136,70,,,,,,,,,,,
Lower Granite,2025-12-23,,,,114,25,,,,,,,,,,,
Lower Granite,2025-12-24,,,,110,110,,,,,,,,,,,
Lower Granite,2025-12-25,,,,82,8,,,,,,,,,,,
Lower Granite,2025-12-26,,,,61,29,,,,,,,,,,,
Lower Granite,2025-12-27,,,,96,50,,,,,,,,,,,
Lower Granite,2025-12-28,,,,99,57,,,,,,,,,,,
Lower Granite,2025-12-29,,,,97,51,,,,,,,,,,,
Lower Granite,2025-12-30,,,,83,39,,,,,,,,,,,
Notes:
Columbia River DART
2025 Adult Passage Daily Counts at Lower Granite
2025-01-01 to 2025-12-31
Generated 24 Aug 2026 23:04:42 PDT. DART Adult Passage Daily Counts www.cbr.washington.edu/dart/query/adult_daily.
Data Courtesy of U.S. Army Corps of Engineers.
USACE Data Disclaimer: These data are furnished with the understanding that the U.S. Army Corps of Engineers makes no warranties concerning the accuracy; reliability; or suitability of this data for any particular purpose.
USACE Dams Video and Live Counting: From November through March; video tape fish counting occurs at US Army Corps of Engineers dams with fish ladders on the Columbia and Snake Rivers. Fish counting by video tape takes at least a few days to process: the fish counters have to make; collect; and read the tapes; and then submit their fish counts. DART retrieves and posts the data as soon as it is made available. On April 1; live fish counting resumes at all 8 Columbia River and Snake River Corps dams with fish ladders: from April through October each year for 16 hours each day; fish counters working at each fish ladder look directly into the fish ladders to count the fish passing by.
Temperature (TempC) is reported in degrees Celsius. Source of temperature  data varies by project. At most projects; it is scrollcase or water quality temperature data. At Wells; it is the Fishway Attraction Flow temperature which is pumped from tailrace.
Steelhead Counts: The Steelhead parameter includes both hatchery and wild counts. Prior to 1995 wild steelhead data was not published on a daily basis. The Steelhead-Wild parameter is a subset of the total steelhead and may include unmarked hatchery fish.
Chinook Run Dates: Chinook runs (referring to the season when adults migrate upstream) are based on run schedules by project as reported by the U.S. Army Corps of Engineers; Yakima Klickitat Fisheries Project and Oregon Department of Fish and Wildlife.
Lamprey Counts: Historically; DART has only offered daytime counts (fish counting hours 1-16) which were identified as Lamprey but not specified as daytime counts. As of 2025-11-14; where available; DART offers up to three mutually exclusive lamprey counts: daytime fishway ladder counts (hours 1-16); nighttime fishway ladder counts (hours 17-24); and LPS (24 hour count in Lamprey Passage Systems).
'Lamprey are particularly difficult to count in conventional fishways designed to pass and enumerate Pacific Salmon (Oncorhynchus spp.). Lamprey move back and forth in the count station window; spending long periods of time in one place and are more likely to pass at night than salmonids. Further; lamprey use a variety of routes to pass over a dam including the navigation locks; the auxiliary water supply; and specific lamprey passage structures. Due to these life history traits; a variety of passage design improvements (e.g.; lamprey-specific passage structures; Washington Shore ladder redesign; Bradford Island lamprey orifices; serpentine weir rest boxes) and enumeration techniques (e.g.; lamprey optical counters) have and continue to be developed and implemented to improve lamprey passage and enumeration at dams operated and maintained by the U.S. Army Corps of Engineers. In light of the constraints to lamprey passage and enumeration due to their life history; and recognizing the changes that have occurred in the last two decades to improve both measures; it is perhaps most accurate to view the lamprey counts from 2015 as an approximation of passage for the species.' (R. Wertheimer; USACE; personal communication; January 30; 2026)
"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2026). Adult Passage Daily Counts. Available from https://www.cbr.washington.edu/dart/query/adult_daily."
